baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name
ENSMUSG00000067149,354.970072548105,4.95580655481608,0.752203717152872,6.58838349479852,4.44640953766967e-11,5.72549334800598e-08,Jchain
ENSMUSG00000073418,256.947232114231,2.17084021159754,0.276735957444406,7.84444577294818,4.34869760423311e-15,1.39991823709604e-11,C4b
ENSMUSG00000076609,1922.7150495042,5.97889582921084,0.720369503887054,8.29976254817731,1.04319685737513e-16,5.03733682505014e-13,Igkc
ENSMUSG00000076612,239.663164721585,8.66260832114892,1.28684807718852,6.73164802800562,1.67752046359805e-11,2.49240828879973e-08,Ighg2c
ENSMUSG00000076613,227.557521850022,8.1168984416246,0.871340609422206,9.31541391948549,1.21477946897032e-20,1.17317327215808e-16,Ighg2b
ENSMUSG00000076615,45.9235720069797,8.53365259212475,1.33254335592796,6.4040337255534,1.51324662089888e-10,1.82677240516637e-07,Ighg3
ENSMUSG00000076617,2287.31377977028,5.53426568856428,0.75563544110122,7.32398903960746,2.40706355445031e-13,6.64177607917253e-10,Ighm
ENSMUSG00000095079,366.255779949845,4.71023877715338,0.42244677809911,11.149898688654,7.1687943347779e-29,1.38465262576235e-24,Igha
ENSMUSG00000096852,5597.3110293353,2.11698534255288,0.291068864932674,7.27314253636352,3.51219380698466e-13,8.47975292273859e-10,Cyp2d12
ENSMUSG00000102439,115.833031810905,2.52622692956167,0.407868595260134,6.19372748703653,5.87577816349283e-10,6.67592089575671e-07,Flg
ENSMUSG00000110866,310.367581847245,1.42204627994985,0.208577324977547,6.81783736608438,9.24211812176673e-12,1.48759592934937e-08,Gm48362
ENSMUSG00000112324,694.447967734782,1.52919694559382,0.183843469240031,8.31792911608548,8.95135173983986e-17,5.03733682505014e-13,Gm47939
ENSMUSG00000112478,652.497650654476,1.4263038098043,0.207568310330708,6.87149116130418,6.35342289727935e-12,1.11560330237228e-08,Gm47761
