age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000025911,13.4102831654071,13.3671632180722,13.310648128074,12.9346308976352,12.9858084735426,13.1326505085297,12.8638334515469
ENSMUSG00000067879,7.54057051620929,7.43693028358633,7.59756260290769,7.67982999481056,7.64768632126158,7.42253904598884,7.49231920835324
ENSMUSG00000025912,7.84005985434276,7.92232347420651,7.84072756844318,7.76310494307607,7.8550862503163,7.81406990644234,7.8773860856426
ENSMUSG00000123215,7.55925372412111,7.5080120149054,7.39238118347613,7.15534755650263,7.5374470345106,7.34441527708689,7.61075406426953
ENSMUSG00000045210,10.0894490577652,9.81746673442812,10.1207700303448,9.94027470145436,9.91196589454855,10.0400489556139,10.1049641025631
ENSMUSG00000097893,8.43460709421945,8.42001006293392,8.61212727258746,8.19862065034286,8.42988805043072,8.32924991259045,8.4548652954722
ENSMUSG00000025915,9.93056572848707,10.0505743820178,10.1657635101009,10.080749273557,10.0935625771033,10.090461523601,9.81038240296214
ENSMUSG00000098234,8.80849402799837,8.67583127674294,8.62029483886596,8.78804474360728,8.61263861634488,8.42483025441422,8.89309700469871
ENSMUSG00000046101,7.90973982545021,7.81527873220228,7.84072756844318,7.86095093639464,7.82052621860847,7.71935812071929,8.04531547129542
ENSMUSG00000099032,9.64490263021233,9.6877128694305,9.53085028179811,9.61679038855619,9.69319616038108,10.0926602913474,9.6095896786068
ENSMUSG00000104025,7.55925372412111,7.26192060151952,7.15534755650263,7.59352298260289,7.49730641488458,7.54799216421845,7.49231920835324
ENSMUSG00000025917,10.388464533878,10.456691697831,10.5600094603496,10.3486691093958,10.3246792702615,10.3461729334066,10.2715827472396
ENSMUSG00000056763,10.4105511543373,10.204557064345,10.4069937243425,10.3430936045012,10.0176729423419,10.1518075097906,10.2451526886321
ENSMUSG00000137212,7.55925372412111,7.62992247562742,7.32304978962612,7.66842279091467,7.46763309585396,7.42253904598884,7.49231920835324
ENSMUSG00000067851,11.5541953154852,11.1920160943775,11.1583457947767,11.2123283271081,11.1711853424864,11.1292235855214,11.2477334169399
ENSMUSG00000102556,7.71179299334515,7.49167562693545,7.89754532450985,7.86095093639464,7.84832227161879,7.76865349570488,7.78225386107777
ENSMUSG00000042501,7.3994172099243,7.56680117344482,7.49018883715441,7.8271340031147,7.6941615833496,7.30975748792109,7.61075406426953
ENSMUSG00000083422,7.54057051620929,7.58019984480026,7.15534755650263,7.4657774142383,7.52456218647317,7.15534755650263,7.43069152363921
ENSMUSG00000103448,7.50010503642396,7.49167562693545,7.68302101325036,7.73335607627697,7.63783166088672,7.15534755650263,7.54415627030192
ENSMUSG00000048960,9.67314803885563,9.83899246336985,9.86183678949296,9.7227011740062,9.87555769908528,9.68713624840616,9.91768852025045
ENSMUSG00000057715,7.80773644379563,7.72567054519978,7.73275084368912,8.30401322950939,7.82052621860847,7.15534755650263,7.99346767869161
ENSMUSG00000103825,7.15534755650263,7.4161014300003,7.56498630754562,7.51909721423611,7.5374470345106,7.15534755650263,7.43069152363921
ENSMUSG00000103561,7.27749148147905,7.58019984480026,7.73275084368912,7.56541851066184,7.52456218647317,7.15534755650263,7.43069152363921
ENSMUSG00000016918,8.60925587306085,8.52187137241484,8.79348858310416,8.41598490681822,8.46644489268264,8.70064731839285,8.36790671251193
ENSMUSG00000025938,7.85047688930405,7.78106963425888,8.01449301325388,8.21443873031633,8.02703010802919,7.60393165804424,7.8773860856426
ENSMUSG00000005886,10.4006549381391,10.2631818249436,10.2677338580797,10.4253742126744,10.2339828732082,10.575028537835,10.794620871485
ENSMUSG00000103506,7.64176203741233,7.65286418448865,7.56498630754562,7.78211005960216,7.68520651059073,7.62936309101057,7.86463339260232
ENSMUSG00000103495,7.50010503642396,7.88604021164237,7.49018883715441,7.60690100837457,7.60693051310761,7.54799216421845,7.78225386107777
ENSMUSG00000104170,7.65658548670181,7.59317728033614,7.56498630754562,7.66842279091467,7.66680487319463,7.42253904598884,7.650057331505
ENSMUSG00000103085,8.10773653850121,7.87854583638206,8.28852219270261,7.94597673036314,8.07324444144634,8.02290866393449,7.92612082225103
ENSMUSG00000102664,7.90021723058966,7.64153375071316,7.89754532450985,7.99522531449923,7.97223504272448,7.89607196707731,8.02499069051678
ENSMUSG00000025935,12.6628860802741,12.6147169781488,12.6643020315489,12.6899649737279,12.426327741469,12.6002422716159,12.4991853269784
ENSMUSG00000025937,14.7865667724722,14.5761919015581,14.7846671295692,14.5826943226271,14.4711496614469,14.5564048586627,14.3862761236169
ENSMUSG00000102982,8.94657730035549,8.88664090447607,8.91309665804344,8.86680765189399,8.83916846928801,8.64470472515455,8.65319011665873
ENSMUSG00000067813,7.68494109802138,7.6853485489781,7.77833357613211,7.7533622620098,7.72852139997716,7.57691698408136,7.54415627030192
ENSMUSG00000134219,7.64176203741233,7.62992247562742,7.39238118347613,7.66842279091467,7.62776370966339,7.30975748792109,7.54415627030192
ENSMUSG00000102166,7.57708961083613,7.45630419594935,7.39238118347613,7.4657774142383,7.54990188187938,7.26455790979345,7.56758675153254
ENSMUSG00000025932,7.61061341792917,7.49167562693545,7.62783379095762,7.8772212897854,7.62776370966339,7.65345404168086,7.85162828997872
ENSMUSG00000127278,7.54057051620929,7.5385619272653,7.39238118347613,7.61988181247034,7.43477290072783,7.26455790979345,7.43069152363921
ENSMUSG00000054493,7.55925372412111,7.5385619272653,7.44549069878923,7.8772212897854,7.57367397133273,7.34441527708689,7.68635599855911
ENSMUSG00000103492,7.54057051620929,7.61800919242623,7.62783379095762,7.74344890730114,7.56196626058391,7.15534755650263,7.58972305960448
ENSMUSG00000032769,7.47793409765739,7.62992247562742,7.62783379095762,7.70190019767733,7.61746851271707,7.37361220162875,7.54415627030192
ENSMUSG00000092083,8.1150004946334,7.99617479479607,7.96664749504342,8.58746259680892,8.34523217268384,7.59064025905805,8.29541067274687
ENSMUSG00000102937,7.32803363963998,7.49167562693545,7.56498630754562,7.51909721423611,7.48281178202911,7.15534755650263,7.54415627030192
ENSMUSG00000104149,7.55925372412111,7.52361074226693,7.59756260290769,7.56541851066184,7.58505418419806,7.66505670938747,7.49231920835324
ENSMUSG00000137925,7.79657439332883,7.89345216998973,7.65621831015505,7.99522531449923,7.91918953184569,7.92624755650467,8.19198654767914
ENSMUSG00000025925,8.61360505847036,9.03389243419709,8.9626647239851,9.10455645164092,8.8226826125356,9.12304484501371,8.88874774102545
ENSMUSG00000104379,7.54057051620929,7.52361074226693,7.39238118347613,7.4009409753664,7.25427444028549,7.15534755650263,7.66854110995484
ENSMUSG00000032719,7.93755109572291,8.06344159425857,8.01449301325388,8.00872030011976,7.91918953184569,8.04210898327501,7.99346767869161
ENSMUSG00000043716,11.2159285168683,11.2337903218785,11.2425792071955,11.1785773550269,11.1223549018334,11.2565765305085,11.5643234772261
ENSMUSG00000025921,11.6058572628251,11.6263036138855,11.8230889360823,11.7372063491563,11.7507752902803,11.3614446203139,11.3580987243631
ENSMUSG00000025920,9.59054623314172,9.67360612469674,9.53863955354734,9.82367632398967,9.68473993173056,9.53928127295928,9.54852962894218
ENSMUSG00000089982,7.32803363963998,7.55293865517904,7.44549069878923,7.4009409753664,7.39743130875128,7.64156340103401,7.56758675153254
ENSMUSG00000025939,10.4852423264245,10.3580713010036,10.5562857411713,10.3167786197807,10.2906657431513,10.456352166075,10.0319578247426
ENSMUSG00000102457,7.52091002849842,7.26192060151952,7.52950286410477,7.31078689763854,7.62776370966339,7.42253904598884,7.81094617799231
ENSMUSG00000079658,9.96413289915998,9.81363279442498,9.92175087473595,9.74149327522825,9.86285018086954,9.75472487630984,9.67513440654276
ENSMUSG00000097744,7.57708961083613,7.55293865517904,7.32304978962612,7.76310494307607,7.32662690909682,7.30975748792109,7.15534755650263
ENSMUSG00000025940,11.1665434482487,11.1199020911472,11.1656589328747,11.0113529623532,11.0315134411563,10.9653218778113,10.9373161351535
ENSMUSG00000025779,7.9465842105628,8.10347236744673,8.12943752756768,8.34125166486288,8.24437487865294,8.15416910427543,8.00412029945298
ENSMUSG00000042686,7.65658548670181,7.4161014300003,7.49018883715441,7.97451920521721,7.61746851271707,7.48235636625975,7.7673706500919
ENSMUSG00000025777,7.69854075849508,7.86329928252329,7.915466012501,8.34125166486288,7.82052621860847,7.46372742373625,8.02499069051678
ENSMUSG00000067780,7.64176203741233,7.82353957863396,7.39238118347613,7.90862422989364,7.77633371537201,7.82275878294684,7.93778894573319
ENSMUSG00000085125,7.61061341792917,7.70589655175311,7.75599944857265,7.8772212897854,7.95498262862685,7.68747310340056,7.54415627030192
ENSMUSG00000025776,8.01511097751369,8.17309394617381,8.28852219270261,8.44108971022936,8.30385909264091,8.31082686349415,7.8773860856426
ENSMUSG00000109887,7.3667809633804,7.49167562693545,7.52950286410477,7.50225228685918,7.43477290072783,7.37361220162875,7.58972305960448
ENSMUSG00000025774,7.45409316933013,7.5080120149054,7.62783379095762,7.63249784179878,7.5374470345106,7.30975748792109,7.86463339260232
ENSMUSG00000025927,9.96111475494763,10.1484065765214,10.2654447285721,10.2889948482279,10.0881477567718,10.4280901448232,10.1375421836368
ENSMUSG00000100538,7.62645431416134,7.43693028358633,7.32304978962612,7.64477733153368,7.57367397133273,7.39931683688103,7.29317616110228
