baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name
ENSMUSG00000067144,2735.00683664963,-1.44560691171479,0.207802424526665,-6.95664121825149,3.4848092849593e-12,6.73090913389889e-09,Slc22a7
ENSMUSG00000069372,53.4453365957037,-4.03079961151118,0.503452665620042,-8.00631297988448,1.18198678708636e-15,4.56601495851462e-12,Ctxn3
ENSMUSG00000071177,1243.72532105317,-1.74142186182584,0.353334250970825,-4.92853963928234,8.28465275769795e-07,0.000397171836672316,Serpina1d
ENSMUSG00000072676,3639.10767560561,-0.612800850674525,0.14829318095795,-4.13236027925177,3.59057030946115e-05,0.00931434144206583,Tmem254
ENSMUSG00000074469,155.812005773369,-1.46662935223607,0.257066526784337,-5.70525214068994,1.1617099151229e-08,1.01992850048177e-05,Gm15348
ENSMUSG00000074575,87.3763772772665,-1.54968987078921,0.31759807701776,-4.87940571095634,1.06405977994054e-06,0.000446789448903294,Kcng1
ENSMUSG00000079262,2983.58097210989,-0.565546201194568,0.157521030245722,-3.5902901365764,0.000330310085807092,0.0498432758387811,Slco1a6
ENSMUSG00000079465,6267.81019867389,-0.696621386698062,0.171618935116484,-4.05911728927371,4.92585685126548e-05,0.011326538700261,Col4a3
ENSMUSG00000092500,156.732287045439,-1.0756325642547,0.27543402569883,-3.9052276185762,9.41367366686121e-05,0.019343096476109,Gm20400
ENSMUSG00000093930,7943.5828862241,-0.596597522380492,0.144537027547779,-4.1276448845143,3.6649751467616e-05,0.00931434144206583,Hmgcs1
ENSMUSG00000099146,129.058924124552,-0.936615184321995,0.232268842306779,-4.03246158640994,5.51956393423707e-05,0.0123965555104406,0610031O16Rik
ENSMUSG00000110494,227.943714256927,-1.06537624323987,0.285710934319449,-3.728860590434,0.000192347521656438,0.034721424119571,Gm31774
ENSMUSG00000111202,488.969987902465,-0.964518003153807,0.262035338977767,-3.68086994264405,0.000232439550688873,0.0400854457281749,Gm48275
ENSMUSG00000120062,22.1344096816744,-2.40494434052966,0.650160484964417,-3.69900108687977,0.000216449674190466,0.0376641933062058,9630029G12Rik
ENSMUSG00000135122,3710.18095168386,-0.698745066518171,0.193873799308007,-3.60412324415264,0.000313208418641235,0.0483969648484436,Gm59199
ENSMUSG00000135256,660.791765970222,-2.01498899289892,0.406795688324244,-4.95331944445988,7.29580551054162e-07,0.000361420574224597,Gm66710
