age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000051951,-0.215410988058914,-0.33745657882464,-0.0832782431749232,1.10154445352315,0.914635973042011,-0.426454533814171,0.527889108383098
ENSMUSG00000103025,-0.215410988058914,-1.08700141227927,-1.69518142970091,0.903470270899089,-0.0126367554138258,-1.52260238579066,0.714182017931308
ENSMUSG00000142494,-2.12613378570458,-0.120742810097881,-0.0832782431749232,-0.378140614072263,-0.262664211299584,-2.7365598958141,0.0626032884084578
ENSMUSG00000025900,0.791286310139261,0.756498822479108,2.29667800124454,2.29239053512334,0.497635441864763,-0.426454533814171,1.50231087962727
ENSMUSG00000025902,3.144568931988,3.60218300975674,3.15098073278858,3.47151729262604,3.83195431576087,4.17292160694462,3.67465257150426
ENSMUSG00000104238,-1.69853105990454,-0.592578236134072,-2.7365598958141,-0.140714139487184,0.0619232948372531,-1.82596486553322,0.624040439655
ENSMUSG00000135930,0.791286310139261,0.642569570465856,0.797244225848761,0.543630251185927,1.39021404649621,0.619318585460292,-0.0816425046411416
ENSMUSG00000033845,4.95285756992244,4.93924336543661,4.66647540631582,4.78709322557296,4.96697528024096,4.58759849647999,4.67178715820169
ENSMUSG00000136002,-2.12613378570458,0.067628561615122,-0.674928897936242,-0.140714139487184,-1.27603530228305,-1.27207913020301,0.193728758243539
ENSMUSG00000025903,9.37416188976815,9.08606772572695,9.12432966288263,8.72493040219259,8.71598127541997,8.87197387090832,8.64387189065602
ENSMUSG00000033813,3.94510079533308,4.09447440181605,4.38883620756361,3.81268575450585,3.9544397957817,4.20941142605126,3.70794445702529
ENSMUSG00000033793,7.09749254727031,7.01773469704288,7.34214510893748,7.09113105443573,6.92041750933424,6.77766327558225,6.86921387876631
ENSMUSG00000090031,4.08603316731601,3.94628166449697,3.88334872026273,3.46253858962968,3.88938701408766,3.72454698421081,3.91218500609578
ENSMUSG00000025907,6.57441390194388,6.34721486112177,6.52232576564951,6.58211690512783,6.27694027123529,6.44206034910294,6.41460712809009
ENSMUSG00000033740,-0.679886062601669,0.1533279551066,1.14672000863201,0.155143255148858,0.326727921924299,-0.872834704371937,0.624040439655
ENSMUSG00000051285,6.48940888539277,6.33006475320866,6.52730105280059,6.37162367239144,6.43345032268982,6.68999826290601,6.49786169183807
ENSMUSG00000097797,0.791286310139261,0.518865963269457,-0.348984191123983,-0.254548674997328,0.0619232948372531,-2.7365598958141,-0.0816425046411416
ENSMUSG00000025909,1.46361737914125,1.13914223285902,0.141019398234218,2.33236791307015,1.10298049178096,1.0455759937054,1.16140855144158
ENSMUSG00000079671,3.19524009488201,2.99549154551848,3.04395643657504,3.09527789606295,2.70307776440672,2.331825630419,3.069965764206
ENSMUSG00000061024,3.65048344420207,4.08904745158549,3.80357302676677,3.94105183109866,3.90466165097462,3.82874633760406,3.58192479258213
ENSMUSG00000025911,8.78686932219442,8.74715590767536,8.68764300883477,8.31115793015288,8.36249732671403,8.48499910016433,8.27786846398285
ENSMUSG00000025912,0.32934684665857,0.642569570465856,0.923379048437695,0.323281989633266,0.601270727710303,0.270378134748327,0.3139229710748
ENSMUSG00000045210,5.09973508994598,4.74588258108126,5.20268224000699,4.9044557419538,4.85348820816698,5.01910318706468,5.08046929111914
ENSMUSG00000097893,2.52633980526109,2.19397829400963,2.66498653557077,1.87180367841202,2.39232871156043,2.1506812627986,2.43736437926327
ENSMUSG00000025915,4.88116052731832,5.06895563586507,5.17124219787563,5.08788003668796,5.11220715729462,5.10738232452112,4.8212514637156
ENSMUSG00000098234,3.17012696470803,2.89954772578266,2.70065888804173,3.083613110392,2.84707518746413,2.331825630419,3.443834511327
ENSMUSG00000046101,0.917373899554932,0.518865963269457,0.659015639610118,0.849390295963,0.326727921924299,-0.190835219051639,1.22411710351115
ENSMUSG00000099032,4.48775285425519,4.57005670819823,4.31019269981488,4.5234690705152,4.55424299421768,5.06534059154501,4.50502937192213
ENSMUSG00000025917,5.50065698893813,5.54779915588122,5.68018796509758,5.43172284946543,5.46800989621678,5.38540568026726,5.42216613993856
ENSMUSG00000056763,5.53794452044784,5.27656779097955,5.50463716422863,5.47254499983803,5.08564778015082,5.16159752237229,5.37458289637529
ENSMUSG00000067851,6.82122674495834,6.4278864849154,6.4217119273965,6.46674160178887,6.42464722160608,6.36096804894049,6.48831276012043
ENSMUSG00000102556,0.135386393830046,-0.739330172086017,0.923379048437695,0.955596069800467,0.743975147614629,0.270378134748327,0.424869075016361
ENSMUSG00000048960,4.55719846844683,4.75619153349352,4.75396742575634,4.59094032836036,4.85348820816698,4.51864871478951,4.9334054385532
ENSMUSG00000057715,0.235623749895627,0.1533279551066,-0.674928897936242,2.05020341041152,0.385975394725245,-2.7365598958141,1.50231087962727
ENSMUSG00000016918,2.729095491741,2.550516892776,3.04395643657504,2.27197860469868,2.53002432397741,2.98889277055978,2.32741244702002
ENSMUSG00000025938,0.57872680156567,0.38355211879135,1.34007608167651,1.78803267905318,1.20521221016577,-0.303840077975455,0.87914703488002
