,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000067149,353.86629664308856,4.954452633946029,0.7489728996971117,6.614995864269099,3.7156213302562075e-11,9.247505923493109e-08,Jchain
ENSMUSG00000073418,256.81674117290174,2.1666133257061686,0.28619015507478013,7.570537585892998,3.716828708348065e-14,1.695926992474083e-10,C4b
ENSMUSG00000076609,1916.9119286841524,5.97817679177707,0.7168160748751815,8.339903360590853,7.435127284611791e-17,6.785049322360566e-13,Igkc
ENSMUSG00000076612,238.9344785398081,8.651827345144477,1.286078418088656,6.727293781978435,1.7284754076067124e-11,5.257830137116551e-08,Ighg2c
ENSMUSG00000076613,226.6961646941368,8.103624779993298,0.865092609439139,9.367349450883736,7.43767998093544e-21,1.0181068241903477e-16,Ighg2b
ENSMUSG00000076615,45.660743900537454,8.523935611006277,1.3179552090473903,6.467545750031462,9.96073892988339e-11,2.0976549975647505e-07,Ighg3
ENSMUSG00000076617,2281.756844066235,5.528925399298268,0.7557702789205523,7.315616336745993,2.5620270365329215e-13,1.0020087739880255e-09,Ighm
ENSMUSG00000076934,47.08058278606547,6.010798689698224,0.9690329481022827,6.202883711507997,5.543780459925718e-10,9.48575485321165e-07,Iglv1
ENSMUSG00000095079,365.1457980307162,4.70743241187489,0.41896994123643494,11.2357282672419,2.722396378891385e-29,7.453104566490945e-25,Igha
ENSMUSG00000096852,5597.433153844178,2.1160305602936282,0.30139570776563157,7.020772047421046,2.2064558833294877e-12,7.550767839738923e-09,Cyp2d12
ENSMUSG00000110866,309.88284783001893,1.415722039921004,0.2213451746912424,6.39599233141547,1.5950800907396598e-10,3.1191791174414046e-07,Gm48362
ENSMUSG00000112324,693.0395721413469,1.5220607969138202,0.1980659668375113,7.684615490567763,1.534571878107635e-14,8.402394861390544e-11,Gm47939
ENSMUSG00000112478,650.7221791699515,1.4179181641189567,0.2166986383043932,6.543272146118561,6.018715782112714e-11,1.3731198497241648e-07,Gm47761
