age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000051951,6.8013685848693,6.77705498681251,6.82946369803719,7.12235012900489,7.0648652660455,6.76063370556128,6.96548098895271
ENSMUSG00000103025,6.8013685848693,6.64450946340291,6.55001783826738,7.0664043329389,6.84224995485024,6.57599979978924,7.01233030999879
ENSMUSG00000142494,6.48261044896931,6.82005598879397,6.82946369803719,6.77188788538367,6.79144279888493,6.32225284678068,6.85879742728263
ENSMUSG00000025900,7.03256681338397,7.02284616201364,7.5350418238739,7.53615376759258,6.95742715515098,6.76063370556128,7.24132018043872
ENSMUSG00000025902,7.92177203680457,8.16853613591078,7.92884637277431,8.10432767932078,8.30275424635156,8.5187075115356,8.2114922234785
ENSMUSG00000104238,6.54891630717883,6.72937455604185,6.32225284678068,6.81890136594877,6.85807474564114,6.52952521196365,6.98934593127837
ENSMUSG00000135930,7.03256681338397,6.99355761993618,7.03595721654287,6.97268211452856,7.20450344841053,6.98853285337274,6.82843197376889
ENSMUSG00000033845,9.06067990682345,9.04879476088239,8.85799943628249,8.94972335187197,9.06856914836649,8.79804048683695,8.85620922778327
ENSMUSG00000136002,6.48261044896931,6.85950332144442,6.71594056482336,6.81890136594877,6.61401865933458,6.61512923327854,6.88746388415863
ENSMUSG00000025903,13.0476472318381,12.7630752777052,12.8101780421322,12.4277604032277,12.4013529684433,12.5577417087617,12.3344147829772
ENSMUSG00000033813,8.37386387353391,8.46601329357564,8.6656135165832,8.30201907234408,8.37747661804669,8.54240918380381,8.23093117816148
ENSMUSG00000033793,10.8685365679196,10.7931986868058,11.1017390104506,10.8762006932176,10.7034167909712,10.5784563877041,10.659760065004
ENSMUSG00000090031,8.46216591585997,8.37311692951931,8.34051563807144,8.09933180677177,8.33754568796271,8.2416401134909,8.35338102386462
ENSMUSG00000025907,10.3952924638071,10.1928755854843,10.3556923718458,10.4152239997547,10.1306977257095,10.2792872788627,10.2536920447701
ENSMUSG00000033740,6.71404433120877,6.87813378513952,7.13359033060631,6.8818048905752,6.91699400762594,6.68064569785702,6.98934593127837
ENSMUSG00000051285,10.3199387864965,10.1779032612552,10.3601029814898,10.2291999976605,10.267501406641,10.4996294141778,10.3270705616496
ENSMUSG00000097797,7.03256681338397,6.96283175989288,6.77637886931935,6.79599895955982,6.85807474564114,6.32225284678068,6.82843197376889
ENSMUSG00000025909,7.22891722095971,7.12866164062465,6.87731071986271,7.55263961388885,7.11784744707424,7.10265203196136,7.13574956132484
ENSMUSG00000079671,7.94790488915305,7.84562954438924,7.87454053781915,7.90399968206678,7.70630791614604,7.54701473222431,7.88370735482619
ENSMUSG00000061024,8.19769164895965,8.46256080627633,8.29225165597924,8.3803680536292,8.34687171363123,8.30367652454883,8.1581188616173
