,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000053303,192.13851427432493,-1.0065611352396473,0.24360712484739963,-4.131903514193919,3.5977144400949495e-05,0.013132617096863924,Slc22a26
ENSMUSG00000057425,2125.955725774319,-1.1384700851997318,0.26426026128805885,-4.308139557762467,1.6463349916468988e-05,0.006829047434290477,Ugt2b37
ENSMUSG00000061808,298.07578204975607,-1.676454347915381,0.37410893856842714,-4.481192976384192,7.422695638815819e-06,0.0036947479727974667,Ttr
ENSMUSG00000061906,17411.015093813523,-1.0458537353873718,0.17756674550983528,-5.889918928144362,3.863851235745954e-09,5.56740290952721e-06,Ugt2b38
ENSMUSG00000067144,2735.4937718829906,-1.4540768540826339,0.21921190204131275,-6.633202123343641,3.284815062197837e-11,8.992838195779018e-08,Slc22a7
ENSMUSG00000069372,53.52953933677266,-4.043103589328303,0.49214345725841346,-8.215294808248077,2.116436557538098e-16,1.4485420908930127e-12,Ctxn3
ENSMUSG00000071177,1246.4095408422388,-1.7429088838425855,0.3613155478913941,-4.823786006481175,1.408585417911313e-06,0.0008999272093378532,Serpina1d
ENSMUSG00000074469,155.89262689126681,-1.476039875981868,0.26362463879349624,-5.599020951672453,2.1556574660430595e-08,2.458976435327535e-05,Gm15348
ENSMUSG00000074575,87.45573965555013,-1.5562910457149046,0.3218211412936136,-4.835888156567757,1.3255244021082267e-06,0.0008850946721101689,Kcng1
ENSMUSG00000079465,6261.723171805897,-0.7050037905825576,0.18340997329085554,-3.8438683455045664,0.00012110999488675936,0.03442546250209516,Col4a3
ENSMUSG00000092500,156.83494429649195,-1.0822593714664812,0.2829122842288887,-3.825423750744188,0.00013054733697444142,0.0364693310647886,Gm20400
ENSMUSG00000099146,128.9759212991348,-0.9443628856503697,0.2407038305372203,-3.9233396641120004,8.732989199643772e-05,0.0262728621229283,0610031O16Rik
ENSMUSG00000110494,227.70099533292048,-1.0723223563801543,0.2870544111362658,-3.735606612472919,0.0001872632203413452,0.04832474537451476,Gm31774
ENSMUSG00000120062,22.17755395038386,-2.4041289414634486,0.632588271137097,-3.800463984483861,0.0001444254088653342,0.0387640629265319,9630029G12Rik
ENSMUSG00000135256,660.6006417193767,-2.0282369216508513,0.4021465696527106,-5.043526601264844,4.5702919624383893e-07,0.0003791541910778054,Gm66710
