,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000025934,533.4342869575032,0.6124694828069251,0.153395215409919,3.992754801186068,6.531009349983787e-05,0.008035354721827433,Gsta3
ENSMUSG00000006542,121.9825167314049,1.104658054025377,0.3098992264034564,3.564571834675146,0.00036445063108454226,0.028074585271445948,Prkag3
ENSMUSG00000026249,392.28928388329797,0.7794406017268526,0.1723889599070897,4.521406719704892,6.143002894737217e-06,0.0012112884798804566,Serpine2
ENSMUSG00000026417,1368.5626339064022,1.2522574097232884,0.1346173925047558,9.30234486364047,1.3738184811288204e-20,1.4899061427842057e-16,Pigr
ENSMUSG00000041801,173.4334644322989,1.4048036468236547,0.24552820628029937,5.721557079352039,1.055521841240554e-08,6.024807562238846e-06,Phlda3
ENSMUSG00000041642,24.633619349969557,2.0526588761249775,0.5431406460022686,3.7792400388985135,0.00015730772637427058,0.015369390022783463,Kif21b
ENSMUSG00000056708,225.45656939787537,0.8040642245958471,0.18487416402785625,4.349251442590395,1.3660301489558648e-05,0.0022968367388257914,Ier5
ENSMUSG00000026692,432.6466812914514,0.543756612502816,0.15256599774367208,3.5640746991107934,0.00036514196754650156,0.028074585271445948,Fmo4
ENSMUSG00000038776,378.7580685139791,0.5925891689618106,0.17102011910500628,3.4650260569515865,0.0005301801074722856,0.03673995696828714,Ephx1
ENSMUSG00000026822,57.14247437652846,1.1433814979392434,0.32684521301636565,3.4982354105397055,0.0004683475401312137,0.033415980741598766,Lcn2
ENSMUSG00000023224,958.9724648931582,0.527477506011891,0.14778127153580795,3.5693122716438483,0.0003579195896412324,0.027725985354708323,Serping1
ENSMUSG00000027249,50.647183202980564,2.1375275303570977,0.4217955583457098,5.067686200254268,4.026805265638366e-07,0.00013437139417184023,F2
ENSMUSG00000027239,223.25734379836175,0.8584992969134221,0.25408110227226804,3.378839627330773,0.0007279245826412091,0.04662183171902667,Mdk
ENSMUSG00000074934,13.0520841125955,2.713010518333227,0.7738968072709306,3.505648935160214,0.0004554955816277312,0.03260626787295541,Grem1
ENSMUSG00000017002,21.178362967964254,2.729080772565452,0.6838995989838268,3.9904699119877542,6.594251454519516e-05,0.008035354721827433,Slpi
ENSMUSG00000017754,141.8031318796491,0.9275763415541165,0.24142307652294787,3.8421196304569007,0.00012197635514409637,0.012362930575118926,Pltp
ENSMUSG00000039710,137.48995465062654,2.3218085752051896,0.5992564496345274,3.8744824133661084,0.00010685155909517463,0.011036239603687322,Slc7a12
ENSMUSG00000003617,561.4468479715582,0.596453172971987,0.17257119163157342,3.4562731318757414,0.0005477000375672095,0.03771305972962785,Cp
ENSMUSG00000102758,115.61169102589238,1.0773578498332386,0.30235327001811513,3.563241931429053,0.00036630279538124496,0.028074585271445948,Naaladl2
ENSMUSG00000027663,239.98283805867294,0.7944698327512255,0.17418683216902206,4.561021191201826,5.090544272141282e-06,0.0010613542652393808,Zmat3
ENSMUSG00000033860,114.90153198300895,1.0989864985695912,0.29844016627013137,3.6824349493722304,0.00023101682722918358,0.02080374034402709,Fgg
ENSMUSG00000028071,16.343926671098167,2.3221405675416857,0.6578191356360171,3.530059315310899,0.00041546651084988114,0.03034234545708223,Sh2d2a
ENSMUSG00000102439,50.78298340435521,1.5561824784216625,0.3818604664450052,4.075264697886134,4.596203634000939e-05,0.006269915523363545,Flg
ENSMUSG00000038642,217.55130108023042,0.9836298976675291,0.2534806555562985,3.880492953234702,0.00010424496543360272,0.010870544712763667,Ctss
