Geneid,age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000127926,14,6,4,11,11,6,2
ENSMUSG00000134921,0,4,0,0,4,0,9
ENSMUSG00000129355,22,25,5,39,30,9,13
ENSMUSG00000085213,30,21,10,40,40,33,21
ENSMUSG00000039838,0,3,1,2,5,0,1
ENSMUSG00000085869,0,0,0,4,0,0,3
ENSMUSG00000139289,0,0,0,0,0,0,0
ENSMUSG00000143758,61,66,43,31,85,78,51
ENSMUSG00000143796,4,0,2,7,7,9,5
ENSMUSG00000143836,0,0,0,0,0,0,0
ENSMUSG00000134333,0,0,0,0,1,0,0
ENSMUSG00000136882,0,0,0,0,0,0,0
ENSMUSG00000136920,4,0,0,2,3,0,0
ENSMUSG00000136989,0,0,1,0,1,0,0
ENSMUSG00000136951,0,2,0,0,0,0,1
ENSMUSG00000078492,3,6,3,9,12,1,8
ENSMUSG00000085097,0,0,1,5,0,0,0
ENSMUSG00000084314,0,0,0,1,3,0,1
ENSMUSG00000028967,10158,8179,6089,7175,9679,12447,3979
ENSMUSG00000132718,23,24,11,4,16,8,3
ENSMUSG00000122776,0,0,0,0,0,0,0
ENSMUSG00000028964,2352,2974,963,2368,3734,2617,1849
ENSMUSG00000139344,0,0,0,0,0,0,0
ENSMUSG00000028965,0,2,4,11,8,5,13
ENSMUSG00000139299,2,2,0,8,4,2,0
ENSMUSG00000139261,0,1,5,8,11,0,1
ENSMUSG00000126420,1,1,0,2,3,0,0
ENSMUSG00000064476,0,0,0,0,0,0,0
ENSMUSG00000124681,0,1,0,0,0,0,0
ENSMUSG00000028963,5,0,0,0,3,1,1
ENSMUSG00000028957,324,376,155,248,371,770,347
ENSMUSG00000132863,3,0,1,0,14,10,3
ENSMUSG00000135744,10,5,1,8,4,5,1
ENSMUSG00000028955,832,932,425,800,1052,791,446
ENSMUSG00000135787,8,4,3,12,12,5,2
ENSMUSG00000014592,145,180,86,220,313,268,169
ENSMUSG00000078491,4,0,0,0,0,0,0
ENSMUSG00000141590,0,1,0,1,2,2,0
ENSMUSG00000141473,0,0,0,2,0,0,0
ENSMUSG00000141550,0,1,0,0,0,0,0
ENSMUSG00000140648,0,0,0,0,4,0,0
ENSMUSG00000140607,0,0,1,0,2,0,3
ENSMUSG00000140809,0,0,0,1,0,0,0
ENSMUSG00000140925,0,1,0,0,0,0,0
ENSMUSG00000140968,0,0,0,0,0,0,0
ENSMUSG00000085593,0,1,1,5,5,0,1
ENSMUSG00000140689,0,0,0,0,0,0,2
ENSMUSG00000140772,1,0,0,1,0,0,0
ENSMUSG00000140849,0,0,0,0,3,2,1
ENSMUSG00000139807,0,0,0,2,0,6,3
ENSMUSG00000127728,5,3,0,5,3,3,2
ENSMUSG00000133035,2,0,0,6,5,0,0
ENSMUSG00000120016,5,13,5,15,10,4,3
ENSMUSG00000123675,0,0,0,0,0,0,3
ENSMUSG00000141840,0,0,0,0,0,0,0
ENSMUSG00000104142,0,0,0,0,3,0,0
ENSMUSG00000039768,897,1097,448,956,1243,1008,474
ENSMUSG00000039759,104,148,23,134,183,123,89
ENSMUSG00000047777,195,215,88,197,301,255,152
ENSMUSG00000135361,7,9,5,8,27,3,8
ENSMUSG00000108391,1,2,0,10,3,0,1
ENSMUSG00000073700,443,581,212,463,632,629,320
ENSMUSG00000028952,104,115,42,105,192,104,53
ENSMUSG00000028950,0,5,2,3,7,2,0
ENSMUSG00000028948,516,697,243,555,732,510,310
ENSMUSG00000039713,382,487,208,425,611,584,313
ENSMUSG00000024793,3,7,0,11,12,8,5
ENSMUSG00000028943,302,498,185,413,587,484,306
ENSMUSG00000138925,5,17,3,10,20,8,3
ENSMUSG00000081544,2,0,0,0,1,0,0
ENSMUSG00000028940,6,10,9,8,41,4,17
ENSMUSG00000124668,0,1,0,1,0,0,1
ENSMUSG00000124748,0,4,0,6,1,1,0
ENSMUSG00000124712,1,0,0,0,0,0,1
ENSMUSG00000028937,190,228,95,261,321,275,187
ENSMUSG00002075427,0,3,0,0,1,1,0
ENSMUSG00000085724,0,0,0,0,2,0,0
ENSMUSG00000130294,0,2,0,0,1,0,0
ENSMUSG00000042804,104,90,18,68,107,176,59
ENSMUSG00000028946,0,0,0,0,0,1,0
ENSMUSG00000039662,499,671,319,573,718,768,428
ENSMUSG00000142207,0,0,0,0,0,0,0
ENSMUSG00000058498,2,4,1,11,5,2,4
ENSMUSG00000028936,432,404,144,285,511,421,389
ENSMUSG00000005045,2,3,1,8,17,1,2
ENSMUSG00000085179,0,0,0,0,0,0,0
ENSMUSG00000028931,47,46,40,64,74,29,33
ENSMUSG00000090057,0,0,0,0,0,0,0
ENSMUSG00000039577,35,34,10,22,56,47,18
ENSMUSG00000125797,0,0,0,2,4,0,1
ENSMUSG00000135433,0,0,0,0,0,4,0
ENSMUSG00000135473,0,0,0,0,0,0,0
ENSMUSG00000083078,0,0,0,2,0,0,0
ENSMUSG00000073699,0,0,0,2,0,0,0
ENSMUSG00000122155,0,0,0,0,0,3,0
ENSMUSG00000131367,0,0,0,0,1,0,2
ENSMUSG00000140799,0,0,0,0,0,0,0
ENSMUSG00000135314,0,0,1,0,0,0,0
ENSMUSG00000135057,0,0,0,0,3,0,0
ENSMUSG00000128416,0,1,0,0,0,0,0
ENSMUSG00000140753,0,0,0,0,0,0,0
ENSMUSG00000138532,0,3,0,0,0,0,0
ENSMUSG00002075954,0,0,0,0,1,0,0
ENSMUSG00000135842,0,0,0,0,1,0,1
ENSMUSG00000135452,0,2,1,1,7,3,0
ENSMUSG00000085648,0,0,0,0,3,0,1
ENSMUSG00000131310,0,0,2,5,0,0,0
ENSMUSG00000133928,0,0,0,0,0,0,0
ENSMUSG00000134291,0,0,0,0,0,0,0
ENSMUSG00000087454,0,0,0,0,0,0,3
ENSMUSG00000126584,0,0,1,3,5,0,5
ENSMUSG00000141286,0,0,0,0,0,0,0
ENSMUSG00000133914,0,0,0,0,0,0,0
ENSMUSG00000122702,0,0,0,0,2,0,1
ENSMUSG00000122663,0,0,0,0,4,0,0
ENSMUSG00000039546,6,0,2,2,2,2,0
ENSMUSG00000132172,0,0,0,0,0,0,0
ENSMUSG00000140367,0,0,0,0,0,0,0
ENSMUSG00000131943,0,0,0,3,4,0,0
ENSMUSG00000133581,0,1,0,0,0,0,0
ENSMUSG00000141054,3,3,0,1,5,0,0
ENSMUSG00000126044,0,0,0,0,0,0,0
ENSMUSG00000127286,0,1,0,1,3,0,1
ENSMUSG00000121000,2,2,2,3,11,4,1
ENSMUSG00000126514,0,0,0,1,0,0,0
ENSMUSG00000133865,0,0,0,0,0,0,0
ENSMUSG00000122417,0,0,0,2,0,0,0
ENSMUSG00000126554,0,0,0,0,0,0,3
ENSMUSG00000139103,0,0,0,0,2,0,0
ENSMUSG00000122993,0,0,0,0,0,0,0
ENSMUSG00000137614,0,0,0,0,6,0,0
ENSMUSG00000139124,1,0,1,5,3,0,6
ENSMUSG00000137704,0,0,0,0,2,0,2
ENSMUSG00000135272,0,0,0,6,0,0,0
ENSMUSG00000126418,0,0,0,0,0,0,0
ENSMUSG00000126461,1,0,0,0,3,0,0
ENSMUSG00000133690,1,0,0,0,0,0,0
ENSMUSG00000077519,1,1,0,0,1,0,0
ENSMUSG00000085390,0,0,0,0,0,0,0
ENSMUSG00000127718,0,0,0,0,1,0,1
ENSMUSG00000086272,0,0,0,3,0,0,2
ENSMUSG00000127170,0,0,0,3,2,4,0
ENSMUSG00000127216,0,1,2,0,1,0,0
ENSMUSG00000047613,267,336,100,283,413,247,219
ENSMUSG00000029027,43,62,16,58,103,33,31
ENSMUSG00000039523,690,946,424,898,968,981,591
ENSMUSG00000123742,0,0,0,0,0,2,0
ENSMUSG00000029028,466,539,193,436,590,613,339
ENSMUSG00000078350,728,751,255,693,1139,706,569
ENSMUSG00000119980,3,13,3,10,13,4,8
ENSMUSG00000039492,1,9,2,5,8,3,6
ENSMUSG00000080807,3,0,0,0,0,0,0
ENSMUSG00000082073,0,0,0,0,0,0,0
ENSMUSG00000029026,0,8,0,2,8,0,10
ENSMUSG00000087071,0,0,0,7,0,0,0
ENSMUSG00000127961,0,0,0,0,0,0,0
ENSMUSG00000088774,0,0,0,0,0,0,0
ENSMUSG00000029029,132,135,75,172,222,171,81
ENSMUSG00000029030,1824,2200,827,1752,2933,2138,1276
ENSMUSG00000137564,2,0,0,3,1,0,0
ENSMUSG00000057751,5,21,4,4,20,1,7
ENSMUSG00000081276,0,0,0,0,0,0,0
ENSMUSG00000029032,1221,1839,721,1549,1901,1501,890
ENSMUSG00000134462,49,46,9,57,70,45,55
ENSMUSG00000039410,229,403,166,338,450,361,205
ENSMUSG00000097871,1,0,0,5,0,1,3
ENSMUSG00000140320,0,0,0,1,2,0,0
ENSMUSG00000140491,2,6,0,0,4,0,0
ENSMUSG00000140361,0,0,0,1,0,0,1
ENSMUSG00000086565,0,0,1,0,1,5,1
ENSMUSG00000140436,0,0,0,0,0,0,0
ENSMUSG00000084987,6,4,2,3,1,0,0
ENSMUSG00000140398,0,0,0,0,0,0,0
ENSMUSG00000120023,9,13,1,12,19,2,3
ENSMUSG00000085069,142,193,57,143,224,169,129
ENSMUSG00000098424,11,4,2,2,12,2,8
ENSMUSG00000086810,15,13,16,13,19,16,14
ENSMUSG00000124731,3,29,5,18,12,11,7
ENSMUSG00000051276,3,0,0,0,0,0,3
ENSMUSG00000129478,0,1,1,5,4,0,4
ENSMUSG00000129521,1,1,0,3,1,0,0
ENSMUSG00000144055,0,0,2,2,0,0,0
ENSMUSG00000134005,0,0,0,1,0,0,2
ENSMUSG00000046637,0,3,0,0,0,0,0
ENSMUSG00000087437,0,0,2,0,0,3,1
ENSMUSG00000058183,0,0,0,5,3,0,0
ENSMUSG00000029059,77,73,27,70,102,91,70
ENSMUSG00000128524,0,0,0,3,3,0,0
ENSMUSG00000127797,7,6,9,5,6,5,3
ENSMUSG00000042333,12,8,2,16,15,10,3
ENSMUSG00000132517,0,0,0,1,0,0,0
ENSMUSG00000120490,0,2,1,0,6,0,6
ENSMUSG00000092483,0,0,0,0,0,0,0
ENSMUSG00000048001,0,0,0,0,4,0,0
ENSMUSG00000120801,1,1,1,0,0,0,0
ENSMUSG00000029056,254,336,106,337,345,353,232
ENSMUSG00000138854,3,5,0,0,7,0,2
ENSMUSG00000029055,4,4,0,5,7,7,6
ENSMUSG00000073686,0,0,0,1,0,0,2
ENSMUSG00000029047,245,356,108,243,328,353,190
ENSMUSG00000029048,2164,2697,956,2150,3076,2391,1475
ENSMUSG00000029049,145,126,28,124,120,109,77
ENSMUSG00000132961,0,0,0,0,0,0,0
ENSMUSG00000029050,376,519,209,467,648,527,340
ENSMUSG00000141479,6,4,8,9,16,6,3
ENSMUSG00000120354,0,0,1,3,2,0,2
ENSMUSG00000073684,409,517,192,434,672,417,308
ENSMUSG00000029053,1317,1717,737,1609,1810,1547,970
ENSMUSG00000140885,0,0,0,0,1,0,1
ENSMUSG00000098729,5,4,0,4,8,14,6
ENSMUSG00000029054,0,8,0,13,3,3,11
ENSMUSG00000133043,0,2,1,0,5,0,0
ENSMUSG00000084803,19,18,11,36,29,13,6
ENSMUSG00000078490,5,6,12,11,21,5,12
ENSMUSG00000134842,4,3,0,5,3,2,0
ENSMUSG00000023153,37,35,10,22,42,22,13
ENSMUSG00000118647,0,0,0,1,0,0,0
ENSMUSG00000140386,0,0,0,0,0,0,0
ENSMUSG00000029064,3276,4220,1837,3695,4897,4112,2665
ENSMUSG00000082429,0,0,1,0,6,0,1
ENSMUSG00000029063,4303,5652,2119,3918,5309,4453,2467
ENSMUSG00000123417,2,12,2,6,10,4,12
ENSMUSG00000120844,21,19,13,21,22,24,29
ENSMUSG00000042202,294,342,133,327,479,378,226
ENSMUSG00000086682,44,43,15,50,54,28,33
ENSMUSG00000085063,3,5,0,1,2,0,1
ENSMUSG00000029062,239,371,152,278,403,341,237
ENSMUSG00000029061,84,136,53,66,145,115,50
ENSMUSG00000029060,576,822,299,772,865,798,397
ENSMUSG00000122267,0,0,2,0,1,0,0
ENSMUSG00000074738,22,57,24,56,55,81,48
ENSMUSG00000029038,276,350,138,316,418,376,216
ENSMUSG00000064916,1,0,0,0,3,0,0
ENSMUSG00000096221,13,20,10,8,12,24,8
ENSMUSG00000084845,4,5,3,3,14,1,8
ENSMUSG00000029036,1201,1589,526,1162,1688,1443,815
ENSMUSG00000054514,18,10,10,7,14,23,14
ENSMUSG00000042116,1311,1635,567,1089,1339,1104,801
ENSMUSG00000073680,49,98,51,88,108,78,76
ENSMUSG00002075881,0,0,0,0,0,0,0
ENSMUSG00000078487,82,83,45,84,92,69,70
ENSMUSG00000029066,713,755,259,626,1024,599,573
ENSMUSG00000123461,11,17,7,5,7,18,8
ENSMUSG00000029068,1725,1910,862,1835,2348,1928,976
ENSMUSG00000123502,29,28,13,22,15,20,5
ENSMUSG00000065990,525,649,265,460,778,487,408
ENSMUSG00000126236,0,5,0,5,1,0,3
ENSMUSG00000073679,1,0,0,1,0,0,0
ENSMUSG00000029070,300,431,159,313,684,508,185
ENSMUSG00000029071,845,1070,434,998,1408,1248,684
ENSMUSG00000029072,21,8,9,7,9,13,8
ENSMUSG00000029073,418,496,160,415,542,422,233
ENSMUSG00000029034,367,555,189,401,653,396,254
ENSMUSG00000051557,62,79,26,71,106,81,39
ENSMUSG00000029033,142,209,56,152,236,231,114
ENSMUSG00000122872,2,3,2,3,10,12,1
ENSMUSG00000144267,0,0,0,0,2,6,0
ENSMUSG00002076209,0,0,0,0,0,0,0
ENSMUSG00000023286,321,350,158,394,431,416,222
ENSMUSG00000122915,3,5,5,1,2,0,1
ENSMUSG00000023571,791,946,285,710,1194,975,535
ENSMUSG00000050796,109,164,38,161,187,145,112
ENSMUSG00000029076,1408,1759,795,1579,2199,1812,1037
ENSMUSG00000087381,30,43,10,29,60,49,50
ENSMUSG00000029075,5,5,0,0,11,12,11
ENSMUSG00000103183,12,3,3,0,3,1,3
ENSMUSG00000088545,0,0,0,1,0,0,0
ENSMUSG00000041954,18,23,9,8,42,23,7
ENSMUSG00000029074,243,299,111,215,292,255,201
ENSMUSG00000086549,16,17,4,21,40,10,16
ENSMUSG00000065427,0,0,0,0,0,0,0
ENSMUSG00000132474,7,2,1,3,5,0,0
ENSMUSG00000065400,0,1,0,0,0,0,0
ENSMUSG00000065549,0,0,0,0,0,0,0
ENSMUSG00000132318,20,20,6,21,44,8,32
ENSMUSG00000132357,11,18,12,19,10,5,12
ENSMUSG00000132397,0,1,0,1,5,1,1
ENSMUSG00000059939,71,82,34,79,63,80,45
ENSMUSG00000110404,5,1,0,7,7,1,0
ENSMUSG00000139164,0,0,0,0,0,0,0
ENSMUSG00000133062,0,0,0,0,0,0,0
ENSMUSG00000133101,0,2,0,2,2,0,0
ENSMUSG00000041936,920,1153,352,758,1293,1712,1137
ENSMUSG00000120951,9,8,0,3,2,7,5
ENSMUSG00000035692,9,5,0,7,16,25,11
ENSMUSG00000078349,18,19,12,9,32,36,11
ENSMUSG00000078486,140,116,73,57,126,107,63
ENSMUSG00000078485,23,32,6,20,44,36,11
ENSMUSG00002076083,351,481,150,408,677,525,260
ENSMUSG00000098954,0,0,0,0,0,0,0
ENSMUSG00000095567,473,507,228,530,673,559,279
ENSMUSG00000096351,2,2,0,0,2,1,0
ENSMUSG00000111895,0,0,0,0,1,0,0
ENSMUSG00000144291,284,462,127,416,420,542,239
ENSMUSG00000057021,0,0,0,0,0,0,0
ENSMUSG00000096042,0,0,0,0,0,0,0
ENSMUSG00000098947,3,0,0,1,0,0,2
ENSMUSG00000090577,0,0,0,2,1,0,0
ENSMUSG00000125075,0,0,0,0,0,0,0
ENSMUSG00000105722,0,0,0,0,0,0,0
ENSMUSG00000106520,0,0,0,1,0,0,0
ENSMUSG00000106504,2,2,0,0,0,0,2
ENSMUSG00000090701,0,0,0,0,0,0,0
ENSMUSG00000138901,0,0,1,0,0,0,1
ENSMUSG00000091936,0,0,0,0,0,0,0
ENSMUSG00000106399,0,0,0,0,0,0,0
ENSMUSG00000091483,0,2,0,3,1,0,0
ENSMUSG00000143230,0,6,0,0,10,0,1
ENSMUSG00000105800,0,2,0,5,4,0,0
ENSMUSG00000062353,21,26,2,13,39,49,42
ENSMUSG00000138746,0,0,1,1,4,0,3
ENSMUSG00000129732,0,3,0,0,0,0,0
ENSMUSG00000134637,3,0,0,0,0,0,0
ENSMUSG00000106658,5,1,0,17,9,1,5
ENSMUSG00000122274,12,5,7,12,11,13,12
ENSMUSG00000040274,381,452,170,417,491,398,324
ENSMUSG00000122351,16,22,10,33,37,18,21
ENSMUSG00000106588,11,14,6,7,23,18,9
ENSMUSG00000122413,0,0,1,0,2,0,0
ENSMUSG00000122452,2,1,0,1,0,2,4
ENSMUSG00000105534,5,1,0,14,18,5,0
ENSMUSG00000058503,128,129,56,119,172,98,125
ENSMUSG00000105656,8,17,1,2,0,4,7
ENSMUSG00002075884,0,0,0,0,0,0,0
ENSMUSG00000008307,24,14,15,23,52,55,42
ENSMUSG00000040302,125,134,54,114,158,107,66
ENSMUSG00000104891,4,10,5,7,5,17,7
ENSMUSG00000005907,350,388,196,365,474,439,233
ENSMUSG00000105130,0,0,0,0,2,3,4
ENSMUSG00000104950,26,26,25,27,36,40,34
ENSMUSG00000007415,1485,1763,666,1561,1826,1468,1057
ENSMUSG00000014529,1,4,0,5,0,0,1
ENSMUSG00002076516,0,0,0,0,0,0,0
ENSMUSG00000134988,3,0,0,1,0,0,0
ENSMUSG00000040351,1012,1198,521,1290,1414,1873,1662
ENSMUSG00002076005,0,0,0,0,0,0,0
ENSMUSG00000105950,16,39,7,17,34,15,37
ENSMUSG00000000600,666,833,366,759,942,803,501
ENSMUSG00000126499,13,15,2,21,35,12,12
ENSMUSG00000040367,0,3,4,11,18,7,8
ENSMUSG00000104699,31,15,16,31,33,31,22
ENSMUSG00000040429,12,23,6,17,18,12,15
ENSMUSG00000040407,1009,1161,468,1016,1294,1069,866
ENSMUSG00000105893,3,4,4,8,6,7,15
ENSMUSG00000106535,7,4,9,8,13,10,11
ENSMUSG00000001467,3809,4017,1798,2652,3385,2686,1255
ENSMUSG00000122831,1,9,0,8,2,1,4
ENSMUSG00000122794,1,1,0,6,1,2,3
ENSMUSG00000053178,7,5,4,17,7,7,1
ENSMUSG00000135630,3,0,0,10,4,0,5
ENSMUSG00000141257,7,6,0,11,9,0,2
ENSMUSG00000139028,2,2,0,3,2,0,7
ENSMUSG00000132640,0,2,0,5,0,0,2
ENSMUSG00000044674,1694,1701,807,1663,2198,2390,1153
ENSMUSG00000141641,19,14,3,12,18,6,4
ENSMUSG00000083921,0,0,0,0,0,0,0
ENSMUSG00000105560,1,0,0,3,8,0,5
ENSMUSG00002076922,0,0,0,0,2,0,0
ENSMUSG00000028926,136,157,69,243,193,158,120
ENSMUSG00000106212,6,5,13,8,7,5,5
ENSMUSG00000105062,14,3,1,10,1,2,3
ENSMUSG00002076622,1,1,2,0,0,0,0
ENSMUSG00000106472,4,12,7,9,4,2,8
ENSMUSG00002076112,0,0,0,0,0,0,0
ENSMUSG00000105400,0,0,0,0,0,0,0
ENSMUSG00000128036,0,0,0,1,1,2,6
ENSMUSG00000106054,5,1,1,2,1,1,0
ENSMUSG00000105287,1,0,0,0,3,2,0
ENSMUSG00000105864,6,11,1,14,25,3,15
ENSMUSG00000106202,16,8,3,28,14,7,1
ENSMUSG00000104867,4,6,2,9,7,4,1
ENSMUSG00000079666,0,11,0,11,0,0,3
ENSMUSG00000135483,0,7,2,8,8,1,6
ENSMUSG00000046798,1717,1900,984,2316,2353,2481,1247
ENSMUSG00000040464,277,380,191,426,404,315,246
ENSMUSG00000104716,0,0,0,0,0,0,0
ENSMUSG00000073234,0,1,3,3,12,0,5
ENSMUSG00000040473,93,81,33,106,177,92,56
ENSMUSG00000139155,6,7,3,10,12,3,8
ENSMUSG00000015653,1436,1572,709,1691,2359,2118,1408
ENSMUSG00000105996,1,5,3,9,4,4,3
ENSMUSG00000015652,50,66,29,103,100,93,36
ENSMUSG00000138965,0,1,0,3,0,0,0
ENSMUSG00000100801,133,122,92,140,174,142,60
ENSMUSG00000104952,0,0,0,0,0,0,0
ENSMUSG00000122642,0,0,0,0,0,0,0
ENSMUSG00000139002,2,9,3,4,3,0,1
ENSMUSG00000139036,0,0,0,0,0,0,0
ENSMUSG00000088692,0,0,0,0,0,0,0
ENSMUSG00000139077,6,0,2,0,8,0,3
ENSMUSG00000105370,1,0,0,2,2,0,1
ENSMUSG00000137597,0,2,0,1,0,0,3
ENSMUSG00000106308,0,0,0,0,0,0,0
ENSMUSG00000088380,0,0,0,0,0,0,0
ENSMUSG00000106064,1,4,0,6,2,0,3
ENSMUSG00000104663,2,0,3,11,5,0,0
ENSMUSG00000136678,3,1,0,0,1,0,0
ENSMUSG00000105487,0,0,0,1,4,0,0
ENSMUSG00000106532,0,0,0,1,1,0,3
ENSMUSG00000092094,10,6,6,17,20,1,6
ENSMUSG00000134989,1,1,1,16,12,1,1
ENSMUSG00000064851,0,0,0,0,2,0,1
ENSMUSG00000095159,1,3,3,6,8,2,2
ENSMUSG00000135027,0,4,0,1,0,0,2
ENSMUSG00000105711,0,0,0,4,0,0,0
ENSMUSG00000105980,2,3,2,9,0,0,7
ENSMUSG00000105832,0,0,0,0,3,2,0
ENSMUSG00000040514,7,0,0,6,8,0,5
ENSMUSG00000098077,0,1,2,2,3,1,1
ENSMUSG00000105068,7,2,2,11,14,5,9
ENSMUSG00000081226,7,2,2,3,7,3,0
ENSMUSG00002076164,0,1,0,2,0,0,0
ENSMUSG00000104624,0,0,0,4,0,0,0
ENSMUSG00000012428,39,121,29,43,134,68,45
ENSMUSG00000086528,7,4,1,6,6,0,0
ENSMUSG00000003161,1619,2013,879,1714,2339,1768,1240
ENSMUSG00000082867,0,4,0,0,0,1,1
ENSMUSG00000040537,72,109,40,124,119,122,133
ENSMUSG00000094226,0,0,1,5,0,0,1
ENSMUSG00000137037,0,1,0,0,0,0,0
ENSMUSG00000135138,0,4,0,0,2,0,0
ENSMUSG00002075737,0,0,1,0,0,0,1
ENSMUSG00000088103,0,0,0,0,0,0,0
ENSMUSG00000106265,3,8,8,20,14,5,5
ENSMUSG00000002297,52,22,20,35,66,43,20
ENSMUSG00000054099,174,214,97,152,229,161,147
ENSMUSG00000040570,26,21,13,27,30,9,10
ENSMUSG00000105740,6,11,2,10,7,5,10
ENSMUSG00000138173,0,1,2,1,10,0,3
ENSMUSG00000040584,59,59,13,52,79,88,60
ENSMUSG00000105392,3,6,3,19,16,4,5
ENSMUSG00000137638,2,0,5,2,6,0,1
ENSMUSG00000104535,2,3,2,1,9,2,3
ENSMUSG00000097279,5,3,4,10,11,3,1
ENSMUSG00000028970,35,46,14,80,177,118,49
ENSMUSG00000105870,0,0,0,0,0,0,0
ENSMUSG00000042476,18,22,14,39,50,14,21
ENSMUSG00000106664,20,24,9,28,47,23,28
ENSMUSG00000003623,10410,11707,4203,6279,8231,6422,3952
ENSMUSG00000078183,1,1,3,3,1,0,0
ENSMUSG00000102921,0,2,0,0,0,0,0
ENSMUSG00002074942,0,3,0,0,0,4,0
ENSMUSG00000084923,10,22,4,4,2,5,0
ENSMUSG00000114430,23,12,9,20,27,17,6
ENSMUSG00000142166,1,4,0,7,7,2,2
ENSMUSG00000079659,513,608,236,470,647,539,420
ENSMUSG00000042508,423,477,231,408,610,503,310
ENSMUSG00000120248,13,2,15,8,14,2,6
ENSMUSG00000089562,0,0,0,0,2,0,0
ENSMUSG00000080875,4,5,1,0,6,11,2
ENSMUSG00000089926,1,8,0,0,0,3,2
ENSMUSG00000056004,19,32,9,37,46,7,25
ENSMUSG00000086115,1,0,0,0,0,0,0
ENSMUSG00000077896,0,0,0,0,0,0,0
ENSMUSG00000003974,2,0,1,10,12,0,3
ENSMUSG00000124555,1,1,0,3,1,4,3
ENSMUSG00000106637,0,2,0,0,0,4,1
ENSMUSG00000133694,11,12,1,15,6,3,5
ENSMUSG00000089399,0,0,0,0,0,0,0
ENSMUSG00000105348,0,0,0,0,2,0,2
ENSMUSG00000106661,0,0,0,3,3,2,0
ENSMUSG00000091487,0,0,0,1,1,0,0
ENSMUSG00000105173,3,0,0,5,4,1,1
ENSMUSG00000073226,0,0,1,4,0,1,0
ENSMUSG00000100895,0,0,0,0,0,0,0
ENSMUSG00000069355,0,0,1,1,0,2,3
ENSMUSG00000105157,11,3,1,14,11,2,3
ENSMUSG00000091817,0,0,0,3,0,0,0
ENSMUSG00000140915,4,8,1,12,4,5,9
ENSMUSG00000105536,0,1,0,3,3,0,0
ENSMUSG00000106274,0,2,0,2,0,0,0
ENSMUSG00000105295,0,0,0,0,0,0,0
ENSMUSG00000105657,11,3,2,5,8,1,5
ENSMUSG00000106652,2,8,7,2,7,2,0
ENSMUSG00000091422,0,0,0,1,0,0,0
ENSMUSG00000104942,0,0,0,0,0,0,0
ENSMUSG00000091933,1,0,0,3,0,0,0
ENSMUSG00000095710,0,0,0,0,0,0,0
ENSMUSG00000106506,0,0,0,0,0,0,0
ENSMUSG00000104834,0,0,0,0,0,0,0
ENSMUSG00000106477,0,0,0,0,0,0,0
ENSMUSG00000094025,0,5,0,0,5,0,0
ENSMUSG00000104982,5,0,2,5,15,0,2
ENSMUSG00000105705,0,1,0,4,0,0,1
ENSMUSG00000095918,0,0,0,1,0,0,0
ENSMUSG00000104811,3,3,0,6,6,0,2
ENSMUSG00000096846,2,0,0,0,1,0,0
ENSMUSG00000106148,0,0,2,0,1,0,0
ENSMUSG00000105564,0,0,0,0,1,0,0
ENSMUSG00000095829,1,0,0,0,0,0,2
ENSMUSG00000106034,1,2,0,0,1,0,0
ENSMUSG00000106351,0,0,0,0,4,0,0
ENSMUSG00000096732,0,0,0,0,1,0,0
ENSMUSG00000105688,0,0,0,1,3,0,0
ENSMUSG00000104601,0,0,0,0,1,1,0
ENSMUSG00000105549,0,0,0,0,0,0,1
ENSMUSG00000095296,0,2,0,5,2,0,0
ENSMUSG00000106156,0,0,0,0,0,0,2
ENSMUSG00000104789,1,0,0,0,0,0,0
ENSMUSG00000091903,0,0,0,0,0,0,0
ENSMUSG00000104774,0,0,0,0,0,0,0
ENSMUSG00000105299,0,0,0,0,2,0,0
ENSMUSG00000094105,0,0,0,0,0,0,0
ENSMUSG00000099391,1,1,0,1,1,0,2
ENSMUSG00000105364,0,0,0,4,0,0,0
ENSMUSG00000094205,0,0,0,0,0,0,0
ENSMUSG00000105479,1,1,0,0,0,0,1
ENSMUSG00000104578,0,0,0,0,4,0,2
ENSMUSG00000141212,0,0,0,0,0,0,0
ENSMUSG00000094036,0,0,0,0,0,0,0
ENSMUSG00000106026,2,7,2,10,13,4,2
ENSMUSG00000106410,0,0,0,0,0,0,0
ENSMUSG00000067848,0,0,0,0,0,0,0
ENSMUSG00000105171,2,0,0,1,1,0,1
ENSMUSG00000099516,0,0,0,0,0,0,1
ENSMUSG00000103740,1,1,0,3,0,0,0
ENSMUSG00000105155,0,0,3,3,8,0,0
ENSMUSG00000104941,2,3,0,1,0,0,3
ENSMUSG00000040254,42,60,27,112,102,80,101
ENSMUSG00000105854,0,0,0,4,1,0,0
ENSMUSG00000104632,6,8,6,12,4,4,14
ENSMUSG00000105237,0,0,0,0,1,0,0
ENSMUSG00000138190,0,0,0,1,0,0,0
ENSMUSG00000129777,0,0,0,2,0,0,0
ENSMUSG00000141430,0,0,0,4,5,0,2
ENSMUSG00000128572,2,0,0,1,1,0,2
ENSMUSG00002075234,0,0,0,0,0,0,0
ENSMUSG00000096810,2,0,0,0,1,0,4
ENSMUSG00000104577,0,0,0,3,4,1,0
ENSMUSG00000139678,1,5,0,0,0,1,0
