Geneid,age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000046985,1180,1685,634,1488,1815,1594,794
ENSMUSG00000105519,65,110,57,75,159,91,72
ENSMUSG00000105503,11,12,3,14,17,3,4
ENSMUSG00000105149,10,2,1,13,2,2,5
ENSMUSG00000104784,47,38,9,89,79,36,23
ENSMUSG00000136242,0,2,0,10,2,0,0
ENSMUSG00000136206,0,1,0,0,0,0,0
ENSMUSG00000124218,1,9,0,7,5,6,2
ENSMUSG00000106394,0,0,0,0,0,0,2
ENSMUSG00000104541,0,0,0,0,0,0,0
ENSMUSG00000104923,2,0,0,1,4,0,2
ENSMUSG00000104800,0,2,0,0,6,0,0
ENSMUSG00000133239,0,1,0,5,0,0,0
ENSMUSG00000039706,243,357,191,283,569,349,237
ENSMUSG00000105282,10,16,9,35,23,10,10
ENSMUSG00000105136,9,26,9,10,18,8,12
ENSMUSG00000106332,8,6,4,9,3,10,2
ENSMUSG00000105648,0,0,0,0,0,0,0
ENSMUSG00000105861,58,71,20,55,54,52,81
ENSMUSG00000104894,23,24,20,19,39,18,24
ENSMUSG00000104990,37,53,33,72,60,41,21
ENSMUSG00000105347,9,26,22,9,32,13,22
ENSMUSG00000105224,6,6,15,9,33,3,8
ENSMUSG00000104851,54,73,25,68,115,89,37
ENSMUSG00000106603,4,11,0,4,9,2,5
ENSMUSG00000106656,1,0,0,5,4,4,1
ENSMUSG00000122500,0,6,0,20,24,3,0
ENSMUSG00000062496,8,14,3,38,18,4,10
ENSMUSG00000029092,27,43,12,54,39,5,10
ENSMUSG00000139739,4,3,0,8,4,8,6
ENSMUSG00000105247,1,0,0,2,10,10,3
ENSMUSG00000126761,10,14,4,24,13,6,8
ENSMUSG00000015806,7079,8617,3152,6464,9688,7665,4124
ENSMUSG00000105255,0,0,0,1,1,0,1
ENSMUSG00000049530,0,1,0,17,6,0,3
ENSMUSG00000125577,0,8,3,6,15,0,8
ENSMUSG00000039682,16811,17433,6835,16162,18748,14930,10474
ENSMUSG00000015804,2755,3255,1316,3056,4828,3025,2562
ENSMUSG00000015879,10,33,14,64,23,6,33
ENSMUSG00000105745,4,10,2,7,0,1,0
ENSMUSG00000104837,14,3,4,14,0,0,4
ENSMUSG00000097825,6,6,3,7,40,4,21
ENSMUSG00000105634,0,1,0,0,2,0,0
ENSMUSG00000130071,0,0,0,1,3,0,2
ENSMUSG00000104665,9,3,0,9,16,0,10
ENSMUSG00000104986,8,20,0,12,16,4,2
ENSMUSG00000015880,98,36,13,64,86,62,30
ENSMUSG00000015882,460,463,183,389,653,531,377
ENSMUSG00000104342,0,6,2,23,30,9,9
ENSMUSG00000104852,32,81,51,109,104,37,40
ENSMUSG00000101587,8,6,0,17,2,10,10
ENSMUSG00000105457,29,45,25,62,67,5,47
ENSMUSG00000130050,0,0,0,0,0,0,0
ENSMUSG00000105459,0,0,0,0,0,0,0
ENSMUSG00000106602,4,3,4,9,10,4,0
ENSMUSG00000140766,3,26,11,16,16,9,7
ENSMUSG00000067321,0,0,0,0,0,0,0
ENSMUSG00000106875,0,0,4,6,8,0,2
ENSMUSG00000107113,0,3,0,2,3,0,0
ENSMUSG00000124320,3,8,0,8,4,0,13
ENSMUSG00000104660,2,2,0,3,1,2,1
ENSMUSG00000126799,0,4,0,12,6,1,0
ENSMUSG00000133558,2,1,0,2,5,0,12
ENSMUSG00000106402,0,1,0,0,0,0,0
ENSMUSG00000105616,1,1,0,1,0,0,2
ENSMUSG00000128126,2,4,6,18,5,0,6
ENSMUSG00000105994,0,0,0,6,3,0,3
ENSMUSG00000031558,931,761,340,786,1022,1012,600
ENSMUSG00000092309,3,1,6,4,8,5,8
ENSMUSG00000092559,0,2,0,2,1,1,4
ENSMUSG00000106214,20,32,12,36,37,57,13
ENSMUSG00000105502,14,9,21,28,14,20,10
ENSMUSG00000105184,27,24,21,29,54,4,44
ENSMUSG00000065603,0,1,4,0,0,0,2
ENSMUSG00000105086,6,14,6,9,20,6,0
ENSMUSG00000106604,13,24,11,11,27,2,5
ENSMUSG00000029089,209,241,114,306,329,253,197
ENSMUSG00000029088,25,19,10,35,48,6,13
ENSMUSG00000105653,3,4,2,3,2,0,12
ENSMUSG00000093502,2,8,6,27,6,1,11
ENSMUSG00000105574,6,12,2,33,43,0,4
ENSMUSG00000093748,0,2,4,7,14,0,1
ENSMUSG00000105530,17,0,13,11,21,0,4
ENSMUSG00000105454,2,0,0,10,0,0,2
ENSMUSG00000105958,4,12,0,20,11,0,1
ENSMUSG00000134568,0,1,0,0,2,0,0
ENSMUSG00000106404,13,2,2,17,0,0,6
ENSMUSG00000106408,0,11,2,4,6,0,18
ENSMUSG00000106414,12,8,2,24,25,12,4
ENSMUSG00000103544,6,8,0,6,12,0,7
ENSMUSG00000105974,6,9,1,10,18,2,18
ENSMUSG00000105791,0,23,1,7,7,6,4
ENSMUSG00000106469,0,12,0,0,3,0,6
ENSMUSG00000104655,11,4,4,18,18,3,6
ENSMUSG00000105332,6,1,4,2,0,0,4
ENSMUSG00000104929,6,1,0,0,10,0,2
ENSMUSG00000106244,0,0,1,0,2,0,0
ENSMUSG00000105620,2,8,2,4,9,0,4
ENSMUSG00000104562,0,0,2,2,0,0,0
ENSMUSG00000104661,26,8,5,3,13,0,13
ENSMUSG00000105922,2,14,7,1,14,4,4
ENSMUSG00000105983,28,16,9,91,25,2,39
ENSMUSG00000141583,2,1,2,6,4,0,9
ENSMUSG00000105828,0,0,0,0,2,0,0
ENSMUSG00000106579,8,5,2,26,15,8,8
ENSMUSG00000134740,5,8,3,6,4,1,10
ENSMUSG00000105700,5,2,4,40,53,14,23
ENSMUSG00000093490,0,2,0,8,5,3,0
ENSMUSG00000106539,12,10,10,45,10,0,0
ENSMUSG00000105771,6,17,13,27,32,2,10
ENSMUSG00000083477,114,127,39,113,99,88,40
ENSMUSG00000129598,6,4,0,8,6,1,4
ENSMUSG00000129635,0,4,0,3,2,0,0
ENSMUSG00000105540,3,0,0,13,0,0,3
ENSMUSG00000104634,11,1,0,6,12,4,2
ENSMUSG00000029090,3023,3159,1554,2818,4106,3343,1951
ENSMUSG00000106430,24,15,0,13,26,19,12
ENSMUSG00000126135,0,5,3,14,5,0,4
ENSMUSG00000104870,13,21,1,16,5,9,10
ENSMUSG00000105020,10,6,4,4,15,5,22
ENSMUSG00000099124,0,0,0,1,2,0,0
ENSMUSG00000126829,13,10,3,23,24,10,17
ENSMUSG00000126863,3,0,1,0,2,0,4
ENSMUSG00000119176,0,1,0,0,0,0,0
ENSMUSG00000126932,3,4,1,5,4,2,7
ENSMUSG00000105423,7,21,8,42,10,0,21
ENSMUSG00000106345,0,0,0,0,1,0,0
ENSMUSG00000105320,25,36,16,48,50,4,28
ENSMUSG00000106038,10,0,0,12,4,0,2
ENSMUSG00000126009,0,0,0,0,0,0,0
ENSMUSG00000105931,1,8,0,7,3,0,0
ENSMUSG00000105273,4,0,1,3,14,1,6
ENSMUSG00000122533,0,0,0,3,0,0,0
ENSMUSG00000124531,0,0,0,8,3,0,2
ENSMUSG00000106267,0,2,1,0,9,0,5
ENSMUSG00002076511,0,0,0,0,0,0,0
ENSMUSG00000138939,3,1,2,31,12,2,5
ENSMUSG00000029167,2729,2829,1265,2686,3577,3369,2002
ENSMUSG00000105442,64,65,53,110,100,110,75
ENSMUSG00000105622,73,60,50,123,70,117,109
ENSMUSG00000106575,40,24,18,74,24,21,30
ENSMUSG00000105762,44,30,29,44,74,15,101
ENSMUSG00000129179,2,8,0,16,8,0,0
ENSMUSG00000105663,5,5,2,41,17,14,10
ENSMUSG00000106010,21,16,9,19,15,6,11
ENSMUSG00000104919,0,2,2,4,0,0,0
ENSMUSG00000105942,10,15,0,13,22,0,12
ENSMUSG00000130279,0,0,3,9,2,0,0
ENSMUSG00000125968,2,1,0,3,0,0,4
ENSMUSG00000106292,4,0,0,8,8,8,2
ENSMUSG00000133149,0,0,0,0,0,2,0
ENSMUSG00000126882,2,13,1,12,2,3,0
ENSMUSG00000126817,3,1,0,1,0,1,0
ENSMUSG00000104847,6,2,0,2,22,6,3
ENSMUSG00000126918,3,0,0,1,0,0,0
ENSMUSG00000098726,0,0,0,7,0,2,0
ENSMUSG00000106648,16,10,4,12,13,14,11
ENSMUSG00000029169,2678,2685,1285,2667,3763,2747,2060
ENSMUSG00000106607,10,17,8,10,21,22,29
ENSMUSG00000097145,107,175,69,195,214,152,104
ENSMUSG00000124543,4,1,0,0,2,4,1
ENSMUSG00000106464,5,50,14,32,39,21,15
ENSMUSG00000105328,54,71,26,72,88,38,38
ENSMUSG00000104751,0,0,0,0,0,3,0
ENSMUSG00002075892,0,0,0,0,0,0,0
ENSMUSG00000124928,0,0,4,6,28,0,0
ENSMUSG00000072941,18291,24594,9104,20179,25391,23611,11702
ENSMUSG00000045790,118,217,87,158,265,173,163
ENSMUSG00000106380,8,0,4,5,2,6,19
ENSMUSG00000143439,5,2,2,0,4,0,6
ENSMUSG00000039252,7,13,2,22,20,0,26
ENSMUSG00000104829,0,1,0,2,4,0,4
ENSMUSG00000104974,11,0,0,6,24,0,5
ENSMUSG00000095078,4,3,0,2,5,0,18
ENSMUSG00000052295,0,0,2,4,6,0,8
ENSMUSG00000122870,0,0,1,1,1,0,0
ENSMUSG00000029173,1242,1287,782,1245,1727,1862,1085
ENSMUSG00000127317,0,6,1,16,5,0,0
ENSMUSG00000138208,13,6,0,21,19,16,9
ENSMUSG00000029186,599,903,281,661,867,785,500
ENSMUSG00000029179,268,315,149,291,351,330,171
ENSMUSG00000029176,1063,1283,450,1064,1425,1178,665
ENSMUSG00000125532,0,0,0,3,0,0,0
ENSMUSG00000106538,0,1,1,15,23,1,8
ENSMUSG00000105054,0,0,0,0,0,0,0
ENSMUSG00000122780,0,2,0,0,1,0,0
ENSMUSG00000077757,0,0,0,0,0,0,0
ENSMUSG00000106352,2,6,15,11,15,8,18
ENSMUSG00000029188,143,272,27,85,293,146,73
ENSMUSG00000090642,0,2,1,4,2,10,0
ENSMUSG00000029189,2085,2741,1161,2481,2846,2729,1364
ENSMUSG00002076332,0,0,0,0,0,0,1
ENSMUSG00000128101,6,12,3,16,9,3,18
ENSMUSG00000124368,4,0,5,0,0,0,2
ENSMUSG00000142257,1,6,0,8,8,6,6
ENSMUSG00000061461,1454,1705,658,1229,2051,1368,1066
ENSMUSG00000106981,34,35,31,33,45,45,65
ENSMUSG00002076314,0,0,0,0,0,0,0
ENSMUSG00000106808,0,1,0,1,2,0,0
ENSMUSG00000133208,0,0,0,5,6,1,0
ENSMUSG00002075450,0,0,0,1,0,0,0
ENSMUSG00000125364,0,0,0,3,2,0,8
ENSMUSG00000039191,366,563,202,534,744,641,412
ENSMUSG00000125448,6,0,0,3,0,4,2
ENSMUSG00000106807,8,2,0,24,10,0,4
ENSMUSG00000107111,0,0,0,3,0,0,0
ENSMUSG00000130376,0,0,0,0,0,0,0
ENSMUSG00000029193,3598,4520,1835,2919,4340,3736,2042
ENSMUSG00000039178,1118,1261,569,1233,1534,1200,758
ENSMUSG00000107182,53,94,50,78,132,85,86
ENSMUSG00000107173,13,8,10,13,28,12,0
ENSMUSG00000132695,2,0,1,0,3,0,4
ENSMUSG00000126689,3,12,0,16,19,5,3
ENSMUSG00000039156,992,1370,564,1428,1225,1303,754
ENSMUSG00000107105,14,1,0,6,4,2,3
ENSMUSG00000122231,6,7,0,1,5,3,0
ENSMUSG00000105912,30,8,7,41,28,8,15
ENSMUSG00000134062,2,5,0,4,8,0,3
ENSMUSG00000134107,4,0,0,4,1,0,1
ENSMUSG00000134141,1,0,1,2,2,0,0
ENSMUSG00000106529,2,4,0,2,6,0,3
ENSMUSG00000105143,10,11,5,5,17,5,3
ENSMUSG00000106126,2,14,2,5,15,3,8
ENSMUSG00000077507,0,1,0,1,17,0,4
ENSMUSG00000106113,0,0,0,0,0,0,0
ENSMUSG00000065795,0,0,0,0,0,0,0
ENSMUSG00000105702,3,9,6,14,17,6,10
ENSMUSG00000105384,3,4,0,3,4,0,4
ENSMUSG00000105551,2,5,0,1,6,4,1
ENSMUSG00000083902,14,11,23,63,37,57,23
ENSMUSG00000105186,0,0,0,0,2,4,0
ENSMUSG00000106335,0,0,4,1,9,0,2
ENSMUSG00000105678,4,4,8,25,7,11,10
ENSMUSG00000126211,2,0,0,7,1,2,0
ENSMUSG00000105685,0,0,1,0,0,0,0
ENSMUSG00000106326,1,4,1,0,0,0,7
ENSMUSG00000088734,0,0,0,4,0,0,0
ENSMUSG00000088751,0,0,0,0,4,0,0
ENSMUSG00000077333,0,0,0,0,0,0,0
ENSMUSG00000138900,2,0,6,1,6,0,4
ENSMUSG00000104739,2,9,1,2,7,8,0
ENSMUSG00000104560,12,2,0,21,0,0,2
ENSMUSG00000105291,8,0,2,0,4,0,4
ENSMUSG00000105693,12,13,13,13,44,1,17
ENSMUSG00000104892,5,0,0,1,9,1,5
ENSMUSG00000097216,10,10,3,9,15,1,4
ENSMUSG00000051116,99,141,41,94,135,56,44
ENSMUSG00000104924,0,0,0,0,1,0,0
ENSMUSG00000106517,0,2,0,0,2,3,0
ENSMUSG00000140036,0,0,0,1,0,0,0
ENSMUSG00000029108,135,246,54,133,194,122,95
ENSMUSG00000105940,14,10,14,25,12,19,7
ENSMUSG00000104821,5,18,1,21,24,0,10
ENSMUSG00000105637,4,10,7,17,38,0,22
ENSMUSG00000105050,9,25,4,24,16,14,14
ENSMUSG00000104564,3,8,12,4,14,2,2
ENSMUSG00000105079,13,31,4,11,16,6,1
ENSMUSG00000105877,2,0,0,12,18,9,1
ENSMUSG00000106337,2,3,2,1,2,0,0
ENSMUSG00000104871,22,10,12,31,59,4,25
ENSMUSG00000105431,4,10,12,13,18,0,3
ENSMUSG00000104709,4,22,0,16,17,8,14
ENSMUSG00000103959,5,6,6,23,8,0,11
ENSMUSG00000106646,0,0,4,4,8,0,3
ENSMUSG00000137396,1,4,9,2,6,2,0
ENSMUSG00000105049,26,20,2,8,14,0,8
ENSMUSG00000105525,0,0,0,3,2,0,0
ENSMUSG00000106146,20,18,6,26,15,2,3
ENSMUSG00000124009,0,3,0,19,6,0,6
ENSMUSG00000105269,0,0,0,0,2,0,0
ENSMUSG00000088796,0,0,0,1,0,0,0
ENSMUSG00000105234,0,0,2,4,6,0,3
ENSMUSG00000100557,0,8,0,0,0,0,0
ENSMUSG00000136713,0,0,0,0,0,0,2
ENSMUSG00000133497,1,8,1,9,21,2,15
ENSMUSG00000129218,2,6,9,17,7,3,8
ENSMUSG00000106509,2,0,0,0,5,0,0
ENSMUSG00000094696,0,0,0,5,0,0,0
ENSMUSG00000106467,0,7,0,36,18,0,6
ENSMUSG00000119859,0,0,0,0,0,0,0
ENSMUSG00000105038,0,0,0,0,0,0,0
ENSMUSG00000106634,0,2,0,0,12,0,4
ENSMUSG00000138074,2,0,0,1,0,0,0
ENSMUSG00000104889,0,0,0,5,2,0,0
ENSMUSG00000123790,2,0,0,0,1,0,0
ENSMUSG00000104563,0,0,0,6,0,6,2
ENSMUSG00000106013,3,8,7,12,12,0,19
ENSMUSG00000105158,8,6,10,18,21,0,20
ENSMUSG00000106250,6,1,0,0,0,0,0
ENSMUSG00000106170,2,4,0,4,2,6,7
ENSMUSG00000106042,4,0,1,4,2,0,0
ENSMUSG00000129251,6,4,0,8,5,3,4
ENSMUSG00000087034,3,4,3,24,13,11,17
ENSMUSG00000135740,2,3,1,1,0,0,2
ENSMUSG00000136235,6,11,4,7,12,0,0
ENSMUSG00000088048,1,0,0,0,0,0,1
ENSMUSG00000106548,1,0,0,6,0,0,0
ENSMUSG00000105486,1,12,0,8,2,2,4
ENSMUSG00000077555,0,0,0,0,0,0,0
ENSMUSG00000106044,0,2,0,1,2,7,8
ENSMUSG00000104775,2,3,0,14,9,0,0
ENSMUSG00000105903,5,14,0,6,6,4,3
ENSMUSG00000133805,1,0,1,4,2,0,2
ENSMUSG00000106370,6,1,2,14,10,0,0
ENSMUSG00000134597,2,0,0,2,0,4,5
ENSMUSG00000143250,0,1,0,2,3,0,1
ENSMUSG00000105675,0,1,0,11,11,1,2
ENSMUSG00000124549,2,0,8,2,6,0,0
ENSMUSG00000105573,0,2,4,0,0,0,0
ENSMUSG00000143342,0,0,0,0,10,2,2
ENSMUSG00000143380,0,2,0,0,0,0,0
ENSMUSG00000089992,2,9,0,8,6,0,6
ENSMUSG00000106530,0,0,0,1,1,1,0
ENSMUSG00000138711,1,8,0,2,4,0,6
ENSMUSG00000077228,0,0,0,5,0,0,0
ENSMUSG00000128227,1,0,0,3,0,0,2
ENSMUSG00000105285,0,0,0,0,1,0,0
ENSMUSG00000119858,0,0,0,0,0,1,0
ENSMUSG00000122017,0,3,0,0,3,0,6
ENSMUSG00000037999,976,1349,395,1075,1301,1206,713
ENSMUSG00000105694,9,12,6,10,15,7,1
ENSMUSG00000105707,13,50,15,96,35,5,20
ENSMUSG00000090326,18,10,4,12,19,7,11
ENSMUSG00000124789,2,1,0,2,4,0,0
ENSMUSG00000134846,5,8,9,13,15,6,10
ENSMUSG00000104868,3,2,2,6,0,0,0
ENSMUSG00000090061,9,22,17,63,86,18,42
ENSMUSG00000090138,0,0,0,0,4,0,1
ENSMUSG00000132514,0,0,0,0,1,0,0
ENSMUSG00000060512,1432,1754,622,1535,2253,2139,736
ENSMUSG00000047881,407,682,165,443,546,554,358
ENSMUSG00000087552,4,4,0,0,4,0,0
ENSMUSG00000106076,2,0,1,0,1,0,0
ENSMUSG00000077209,0,0,0,0,0,0,0
ENSMUSG00000127532,0,15,0,3,13,0,1
ENSMUSG00000106219,22,9,4,10,13,2,9
ENSMUSG00000029171,266,431,178,342,440,420,182
ENSMUSG00002076449,0,0,0,0,0,0,0
ENSMUSG00002076429,0,0,2,0,4,0,0
ENSMUSG00000087954,0,0,0,0,0,0,0
ENSMUSG00000123942,0,2,0,1,2,0,0
ENSMUSG00000029174,3222,3951,1763,3090,4174,3792,2262
ENSMUSG00000083435,1,0,1,8,11,0,1
ENSMUSG00000132563,2,0,0,0,8,4,0
ENSMUSG00000104947,4,5,0,3,4,0,0
ENSMUSG00000081143,129,67,34,108,82,73,101
ENSMUSG00000083100,9,7,3,2,22,20,10
ENSMUSG00000142621,3,6,4,16,18,13,8
ENSMUSG00000142836,4,12,3,3,7,8,6
ENSMUSG00000105730,41,60,21,119,78,23,35
ENSMUSG00000142793,0,3,0,7,0,0,0
ENSMUSG00000100911,5,4,17,16,23,0,7
ENSMUSG00000105251,0,0,0,4,0,0,1
ENSMUSG00000142709,0,2,0,7,0,0,1
ENSMUSG00000129223,2,2,0,2,2,0,0
ENSMUSG00000123933,0,1,0,7,0,0,3
ENSMUSG00000106566,1,2,1,3,4,0,0
ENSMUSG00000104961,0,0,0,0,0,0,0
ENSMUSG00000104806,0,0,0,4,0,2,4
ENSMUSG00000105402,375,413,193,419,592,357,243
ENSMUSG00000124498,3,3,0,14,19,3,5
ENSMUSG00000097640,15,23,13,22,42,30,47
ENSMUSG00000105183,0,0,0,0,0,0,0
ENSMUSG00000104928,0,0,0,0,0,0,0
ENSMUSG00002074850,0,0,0,0,1,0,0
ENSMUSG00000136537,0,0,0,1,2,0,0
ENSMUSG00000136771,0,0,0,0,0,0,0
ENSMUSG00000097668,6,1,2,7,10,0,8
ENSMUSG00000136576,0,1,0,2,0,0,0
ENSMUSG00000136618,0,0,0,0,0,0,7
ENSMUSG00000136650,2,2,0,2,3,0,0
ENSMUSG00000136685,4,6,2,3,13,0,0
ENSMUSG00000029178,1606,1764,699,1832,2449,2243,1385
ENSMUSG00000106205,46,42,15,61,24,101,13
ENSMUSG00000129045,0,1,0,0,2,0,2
ENSMUSG00000126366,0,4,0,2,0,0,0
ENSMUSG00000118495,0,0,0,6,6,9,0
ENSMUSG00000123189,2,0,0,0,1,2,2
ENSMUSG00000123224,0,0,0,0,1,0,0
ENSMUSG00000044827,15,25,2,25,51,56,50
ENSMUSG00000140599,3,0,0,4,0,0,0
ENSMUSG00000051498,10,23,10,26,50,27,16
ENSMUSG00000139765,1,0,0,8,8,2,0
ENSMUSG00000029185,162,286,60,206,299,295,124
ENSMUSG00000077042,0,0,0,3,0,0,0
ENSMUSG00000106186,20,7,0,27,28,3,11
ENSMUSG00000141992,0,6,1,18,7,4,0
ENSMUSG00000037913,6,11,7,6,27,0,10
ENSMUSG00000125845,3,0,0,0,0,0,0
ENSMUSG00000141465,0,0,0,0,1,1,4
ENSMUSG00000054920,976,1317,450,931,1196,1196,817
ENSMUSG00002076210,0,0,0,5,0,0,0
ENSMUSG00000037890,446,372,123,400,450,426,291
ENSMUSG00000029191,490,666,266,574,661,571,403
ENSMUSG00000105935,46,86,29,53,44,28,24
ENSMUSG00000127609,5,7,6,4,16,2,10
ENSMUSG00000029195,4,17,7,7,11,0,4
ENSMUSG00000047215,1794,2139,770,1796,2970,2078,1761
ENSMUSG00000029199,1025,1319,463,1144,1548,1348,936
ENSMUSG00000106291,9,8,5,4,18,0,4
ENSMUSG00000105896,12,10,5,6,4,20,10
ENSMUSG00000029201,4465,4948,1905,4330,5673,4695,2604
ENSMUSG00000105835,0,0,0,0,0,0,0
ENSMUSG00000104917,15,12,5,12,16,13,9
ENSMUSG00000037822,2259,3003,1311,2885,3798,3182,2014
ENSMUSG00000104641,33,34,14,30,47,18,20
ENSMUSG00000107195,11,0,6,18,8,13,6
ENSMUSG00000105601,36,20,4,56,18,4,12
ENSMUSG00000029203,954,1129,502,1145,1479,1009,822
ENSMUSG00000107362,521,421,144,375,593,299,290
ENSMUSG00000107102,8,26,8,34,22,34,15
ENSMUSG00000029202,1247,1356,496,1221,1858,1622,1421
ENSMUSG00000106767,84,55,46,59,108,25,55
ENSMUSG00000106696,49,81,22,83,50,34,42
ENSMUSG00000088494,0,0,0,0,0,0,0
ENSMUSG00000107158,33,28,7,26,31,34,12
ENSMUSG00000107050,6,16,0,4,10,13,17
ENSMUSG00000106978,83,84,21,62,58,156,75
ENSMUSG00000037795,372,382,156,238,490,280,247
ENSMUSG00000137008,3,3,0,0,1,1,2
ENSMUSG00002076604,3,1,1,1,3,2,2
ENSMUSG00000106682,6,12,14,18,19,0,12
ENSMUSG00000135056,0,0,0,2,2,0,9
ENSMUSG00000135096,0,0,0,0,0,1,0
ENSMUSG00000106713,2,0,0,0,10,0,2
ENSMUSG00000106776,0,0,1,0,0,0,1
ENSMUSG00000106681,0,0,0,0,6,0,4
ENSMUSG00000029204,7,20,2,32,92,42,44
ENSMUSG00000137580,0,0,0,0,2,0,0
ENSMUSG00000120171,8,10,12,12,6,2,1
ENSMUSG00000120641,0,0,0,0,6,10,0
ENSMUSG00000107254,10,4,6,16,17,0,1
ENSMUSG00000137541,0,0,4,21,7,0,2
ENSMUSG00000120547,0,1,2,4,2,0,0
ENSMUSG00000029205,7,0,7,6,7,2,11
ENSMUSG00000122150,1,3,0,0,0,0,0
ENSMUSG00000106768,0,0,0,0,4,0,0
ENSMUSG00000122193,0,0,0,0,0,0,0
ENSMUSG00000107049,0,0,2,9,0,2,2
ENSMUSG00000054598,63,56,29,57,138,46,44
ENSMUSG00002076702,0,0,0,0,6,0,0
ENSMUSG00000070780,7599,10357,4695,9350,10102,9979,7012
ENSMUSG00000132593,0,0,0,0,0,0,0
ENSMUSG00000107304,53,62,25,49,70,70,52
ENSMUSG00000140414,37,42,24,45,50,61,31
ENSMUSG00000107390,192,287,96,272,425,267,156
ENSMUSG00000097092,9,16,9,39,16,11,18
ENSMUSG00000093258,0,3,0,1,0,1,0
ENSMUSG00000107014,0,1,0,3,2,1,0
ENSMUSG00000107069,0,0,0,0,0,0,0
ENSMUSG00000133276,5,0,0,0,0,0,0
ENSMUSG00000084108,0,2,0,0,3,0,0
ENSMUSG00000142467,0,0,0,2,4,0,0
ENSMUSG00000141032,0,2,0,1,0,0,0
ENSMUSG00000107125,2,12,2,10,0,1,0
ENSMUSG00000029206,25,51,15,37,38,31,49
ENSMUSG00000029207,2405,3246,1250,3245,3648,2668,1905
ENSMUSG00000106818,6,12,11,11,12,19,9
ENSMUSG00000143772,1,1,4,0,0,0,5
ENSMUSG00002076874,4,0,0,2,5,3,2
ENSMUSG00000143812,8,6,3,1,14,4,7
ENSMUSG00000107155,30,21,7,18,31,22,29
ENSMUSG00000106910,0,0,0,0,1,5,1
ENSMUSG00000143854,17,31,15,18,55,35,38
ENSMUSG00000106732,33,102,41,29,87,121,57
ENSMUSG00000106772,11,20,3,6,18,22,7
ENSMUSG00000107091,32,49,9,20,54,36,16
ENSMUSG00000106720,30,60,13,31,91,23,31
ENSMUSG00000121580,0,0,0,0,0,0,0
ENSMUSG00000106706,312,458,153,320,677,230,208
ENSMUSG00000087601,2,18,6,10,16,4,0
ENSMUSG00000029223,51,62,26,64,67,86,76
ENSMUSG00000143516,0,6,0,1,3,0,1
ENSMUSG00000107300,6,7,7,8,2,0,6
ENSMUSG00000140006,1,4,4,5,1,0,0
ENSMUSG00000107284,0,0,0,0,0,0,0
ENSMUSG00000037736,1604,2375,1054,2136,2700,2066,1179
ENSMUSG00000124373,10,0,2,8,0,6,0
ENSMUSG00000124297,4,4,1,11,5,2,5
ENSMUSG00000082420,2,0,5,7,11,10,0
ENSMUSG00000124335,9,1,4,10,0,0,5
ENSMUSG00000106749,14,22,5,16,26,9,30
ENSMUSG00000107290,8,17,2,3,8,9,12
ENSMUSG00000085839,0,0,0,0,0,0,0
ENSMUSG00000086964,3,1,1,11,4,3,1
ENSMUSG00000106785,0,1,0,4,0,1,2
ENSMUSG00002075048,0,0,0,0,7,0,0
ENSMUSG00000012520,2,0,0,20,0,0,0
ENSMUSG00000122852,2,2,1,2,2,0,0
ENSMUSG00000106995,1,0,3,34,0,0,2
ENSMUSG00000120155,10,5,0,5,7,0,0
ENSMUSG00000107319,8,1,1,16,7,11,0
ENSMUSG00000037720,2809,3284,1433,3060,4236,3141,2274
ENSMUSG00000029221,4998,6418,2532,6158,7067,6099,3533
ENSMUSG00000107266,3,20,0,9,16,0,10
ENSMUSG00000092060,48,66,23,69,73,44,29
ENSMUSG00000097840,0,8,0,3,0,0,8
ENSMUSG00000106832,0,2,0,0,5,0,0
ENSMUSG00000135689,0,0,0,0,0,0,0
ENSMUSG00000135654,0,0,2,0,3,0,2
ENSMUSG00000106925,0,0,0,0,0,0,0
ENSMUSG00000107385,23,6,8,57,34,14,13
ENSMUSG00000126656,6,2,0,24,11,1,0
ENSMUSG00000139038,2,0,0,0,0,4,0
ENSMUSG00000106947,0,0,0,0,0,0,0
ENSMUSG00000050010,394,327,166,240,377,325,225
ENSMUSG00000037685,328,569,288,461,696,560,433
ENSMUSG00002076306,0,0,1,0,0,0,0
ENSMUSG00000107041,18,37,10,15,66,28,23
ENSMUSG00000085363,10,11,5,19,18,13,6
ENSMUSG00000106859,7,17,15,13,19,1,12
ENSMUSG00000138756,2,0,4,5,4,0,3
ENSMUSG00000106837,2,18,7,31,67,5,44
ENSMUSG00000107136,25,17,5,11,18,9,17
ENSMUSG00000087261,7,10,7,26,21,2,28
ENSMUSG00000107206,2,0,0,0,0,0,0
ENSMUSG00000106880,2,7,0,21,7,0,0
ENSMUSG00000106897,0,10,5,39,18,4,12
ENSMUSG00000107257,8,10,2,20,12,6,0
ENSMUSG00000068082,1,2,0,0,1,0,12
ENSMUSG00000106747,0,0,0,0,0,0,0
ENSMUSG00000107289,0,0,0,1,0,0,0
ENSMUSG00000087880,0,0,0,0,0,0,0
ENSMUSG00000106854,0,1,4,3,0,0,4
ENSMUSG00000125658,0,0,0,0,2,0,0
ENSMUSG00000107117,7,6,4,15,10,0,7
ENSMUSG00000128313,0,0,0,9,3,0,1
ENSMUSG00000129031,12,5,7,13,13,6,7
