Geneid,age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000102693,6.883007210778213,7.146326967859111,7.126852112381685,6.737019349111257,7.000628089906955,6.737604637774511,6.884169812298569
ENSMUSG00000051951,7.181784799116885,7.117407993588832,7.194345880274648,7.538143833373596,7.436687456733068,7.085317634457739,7.365286036129604
ENSMUSG00000102851,6.5459310421983945,6.6778497209810945,6.903165917927879,6.815973909741651,6.868112889202207,6.5459310421983945,6.5459310421983945
ENSMUSG00000103377,7.0215568649861115,6.961798574678619,7.126852112381685,7.254303485921929,7.0884479171507575,6.5459310421983945,7.0789228952261665
ENSMUSG00000104017,7.0215568649861115,6.5459310421983945,7.126852112381685,7.266589713420696,7.229796585006426,6.816799823461853,6.785375195179067
ENSMUSG00000103025,7.145949825924487,7.001178829016466,6.752531431725022,7.467028949195517,7.114597474230856,6.877433895654232,7.429026197537596
ENSMUSG00000103201,7.181784799116885,7.349007138668198,7.0897855216542345,7.32488789415461,7.175003848171671,6.5459310421983945,7.0789228952261665
ENSMUSG00000103147,6.5459310421983945,6.5459310421983945,6.5459310421983945,6.9027755580792345,6.7570985724215396,6.5459310421983945,6.715340673906913
ENSMUSG00000103161,6.91501262479222,6.774262125235157,7.006342130025411,6.927275932116986,7.031738495218175,6.903864577979436,7.0789228952261665
ENSMUSG00000102331,6.91501262479222,7.295549120145488,7.0897855216542345,6.9719800368388825,7.060907230096874,7.0508439645255985,7.12914118870433
ENSMUSG00000102348,6.883007210778213,6.9819469640843055,6.752531431725022,6.876424563699647,6.718399844356388,6.5459310421983945,6.785375195179067
ENSMUSG00000102592,6.971725800398668,6.5459310421983945,6.5459310421983945,7.083687032957986,6.9671455549373205,6.5459310421983945,6.5459310421983945
ENSMUSG00000142494,6.696950239178549,7.102354476541573,7.161579994943316,7.012308727826008,7.139540086716989,6.5459310421983945,7.17516870300842
ENSMUSG00000102343,6.759407154725067,6.5459310421983945,7.006342130025411,6.9719800368388825,6.718399844356388,6.5459310421983945,6.959716897092414
ENSMUSG00000133908,6.5459310421983945,6.774262125235157,6.5459310421983945,6.779880162104864,6.868112889202207,6.5459310421983945,6.5459310421983945
ENSMUSG00000025900,7.401283458580971,7.52343654936666,8.015117173402567,8.053327746032473,7.362607136619895,7.085317634457739,7.582087962754424
ENSMUSG00000102948,6.759407154725067,6.732427348053607,6.5459310421983945,6.927275932116986,6.818385518506032,6.5459310421983945,6.839021467612432
ENSMUSG00000104123,6.807265960317571,6.732427348053607,6.5459310421983945,6.9719800368388825,6.5459310421983945,6.5459310421983945,6.5459310421983945
ENSMUSG00000135717,6.759407154725067,6.732427348053607,6.903165917927879,6.5459310421983945,6.789693960764888,6.5459310421983945,6.715340673906913
ENSMUSG00000025902,8.553714712036554,8.838727857235062,8.549651684601999,8.719157261675903,8.982581940072993,9.245294027256842,8.881047788875595
ENSMUSG00000104238,6.759407154725067,7.102354476541573,6.837859537942247,7.229014964623677,7.219219125126724,6.737604637774511,7.331257332911955
ENSMUSG00000102269,6.5459310421983945,6.5459310421983945,6.837859537942247,6.737019349111257,6.844301649277041,6.780596206594672,6.785375195179067
ENSMUSG00000103003,6.5459310421983945,6.894230191550613,6.5459310421983945,6.9027755580792345,6.5459310421983945,6.816799823461853,6.923878473367135
ENSMUSG00000104328,6.91501262479222,7.070888717216125,7.336833579904684,7.313613807307799,7.101684048358223,6.5459310421983945,6.5459310421983945
ENSMUSG00000131850,6.971725800398668,6.732427348053607,6.837859537942247,7.20267894011355,6.9671455549373205,6.816799823461853,6.5459310421983945
ENSMUSG00000098104,6.883007210778213,7.117407993588832,6.752531431725022,7.0667970298845715,7.060907230096874,6.816799823461853,7.12914118870433
ENSMUSG00000102175,6.847557705735777,6.961798574678619,6.903165917927879,7.031178179410671,6.789693960764888,6.816799823461853,6.715340673906913
ENSMUSG00000135930,7.507212803799433,7.445562066516933,7.386552157440062,7.302155841097193,7.668585932837783,7.391593069876005,7.196892565494015
ENSMUSG00000103265,6.5459310421983945,6.6778497209810945,6.837859537942247,6.8477384511341,6.890256267953816,6.5459310421983945,6.5459310421983945
ENSMUSG00000103922,7.145949825924487,7.019605899902164,7.310636099513436,7.21598552527139,7.060907230096874,6.848660844196994,7.17516870300842
ENSMUSG00000033845,9.794818639538905,9.828171622834644,9.58979114262021,9.681954099828797,9.806922758382335,9.56365911731419,9.559295094328744
ENSMUSG00000102275,6.759407154725067,6.868504723708569,6.752531431725022,6.737019349111257,6.5459310421983945,6.780596206594672,6.5459310421983945
ENSMUSG00000120403,7.198920861294656,7.019605899902164,6.5459310421983945,6.779880162104864,7.0884479171507575,6.928438882563145,7.051855624373208
ENSMUSG00000136002,6.807265960317571,7.237579601465945,6.903165917927879,7.146305570672415,6.868112889202207,7.013726918588717,7.276949382618396
ENSMUSG00000025903,13.99413269579769,13.693944201770536,13.727375939728926,13.322880094019155,13.320672788705473,13.531662867319104,13.252009603590993
ENSMUSG00000104217,6.696950239178549,6.774262125235157,7.161579994943316,6.992614183749019,6.949331683874269,6.903864577979436,6.5459310421983945
ENSMUSG00000137875,6.696950239178549,6.5459310421983945,6.752531431725022,6.815973909741651,6.7570985724215396,6.848660844196994,7.0231899881208255
ENSMUSG00000033813,10.111678217582853,10.05587376853385,10.243576190399898,9.943792670352275,10.067636279438725,10.136417888167184,9.72673984800216
ENSMUSG00000062588,6.944404923226828,7.001178829016466,6.903165917927879,6.737019349111257,6.789693960764888,6.5459310421983945,6.785375195179067
ENSMUSG00000103280,7.044548402626827,6.732427348053607,6.5459310421983945,6.779880162104864,6.9671455549373205,6.737604637774511,6.785375195179067
ENSMUSG00000002459,6.759407154725067,6.6778497209810945,6.5459310421983945,6.9027755580792345,6.844301649277041,6.5459310421983945,6.785375195179067
ENSMUSG00000102653,6.5459310421983945,6.809493657440939,7.0498633359231215,6.5459310421983945,7.000628089906955,6.737604637774511,6.715340673906913
ENSMUSG00000085623,6.5459310421983945,6.961798574678619,6.958082002984605,7.429018834346377,6.890256267953816,6.5459310421983945,6.923878473367135
ENSMUSG00000091665,7.0215568649861115,6.5459310421983945,6.5459310421983945,7.160913892439204,6.890256267953816,6.5459310421983945,7.051855624373208
ENSMUSG00000033793,11.742194079656109,11.680549317348198,11.974273237915746,11.722690953565525,11.560154215732164,11.49116147709362,11.514795993264041
ENSMUSG00000143188,7.066487313613118,7.146326967859111,7.2834199176750865,6.815973909741651,6.789693960764888,6.928438882563145,6.992617993381155
ENSMUSG00000143351,6.5459310421983945,6.809493657440939,6.5459310421983945,6.737019349111257,6.868112889202207,6.5459310421983945,6.5459310421983945
ENSMUSG00000104046,6.91501262479222,6.5459310421983945,6.5459310421983945,6.779880162104864,6.984216442638235,6.5459310421983945,6.5459310421983945
ENSMUSG00000102907,6.847557705735777,6.5459310421983945,6.752531431725022,6.5459310421983945,6.667921189058179,6.5459310421983945,7.0231899881208255
ENSMUSG00000025905,6.9973517053067775,7.001178829016466,7.702549577217628,6.876424563699647,7.114597474230856,6.973277449420044,7.15261701154623
ENSMUSG00000103519,6.847557705735777,6.918150182881819,6.903165917927879,6.927275932116986,6.5459310421983945,6.5459310421983945,6.5459310421983945
ENSMUSG00000033774,6.5459310421983945,6.732427348053607,6.837859537942247,7.012308727826008,6.7570985724215396,6.928438882563145,6.884169812298569
ENSMUSG00000103090,6.5459310421983945,6.5459310421983945,6.5459310421983945,6.815973909741651,6.911035443601128,6.6815145433342344,6.5459310421983945
ENSMUSG00000090031,9.17911065880654,9.067372286990805,9.026218343057113,8.649351653984857,8.990454137156375,8.932552872971602,9.025036161319095
ENSMUSG00000025907,11.325362415573627,11.101689378475951,11.287804458707805,11.28375298519728,11.02129270381011,11.231207906492639,11.16645940385093
ENSMUSG00000087247,6.847557705735777,6.6778497209810945,6.5459310421983945,6.737019349111257,6.818385518506032,6.5459310421983945,6.785375195179067
ENSMUSG00000143943,7.087501694173342,6.809493657440939,6.837859537942247,7.21598552527139,6.890256267953816,6.5459310421983945,6.785375195179067
ENSMUSG00000141243,6.5459310421983945,6.5459310421983945,6.903165917927879,6.876424563699647,6.5459310421983945,6.5459310421983945,6.785375195179067
ENSMUSG00000103845,6.5459310421983945,7.019605899902164,7.0498633359231215,7.241782885299607,7.163422326739648,6.5459310421983945,7.0231899881208255
ENSMUSG00000033740,7.044548402626827,7.212866736462469,7.477246947997977,7.346915556989893,7.327172614059813,7.068377535473929,7.397820144616265
ENSMUSG00000103329,6.5459310421983945,6.5459310421983945,7.126852112381685,6.9027755580792345,6.789693960764888,6.780596206594672,6.884169812298569
ENSMUSG00000102135,6.696950239178549,6.6778497209810945,6.5459310421983945,6.950262351409356,6.911035443601128,6.780596206594672,6.5459310421983945
ENSMUSG00000103282,6.5459310421983945,6.774262125235157,6.5459310421983945,6.8477384511341,6.7570985724215396,6.5459310421983945,6.5459310421983945
ENSMUSG00000102534,6.5459310421983945,6.6778497209810945,6.837859537942247,6.5459310421983945,6.868112889202207,6.5459310421983945,6.5459310421983945
ENSMUSG00000120372,6.944404923226828,6.961798574678619,7.310636099513436,7.302155841097193,7.074864811080408,7.117626937870445,7.0231899881208255
ENSMUSG00000051285,11.398472046572591,11.19716822572744,11.378080874588411,11.23193693545511,11.286336323963384,11.56702272550634,11.358966970864394
ENSMUSG00000138092,6.944404923226828,6.6778497209810945,6.837859537942247,6.927275932116986,6.930671578027371,6.973277449420044,6.884169812298569
ENSMUSG00000098201,6.847557705735777,6.84050099633622,6.5459310421983945,6.950262351409356,6.949331683874269,6.780596206594672,6.923878473367135
ENSMUSG00000103509,7.198920861294656,6.894230191550613,7.126852112381685,7.146305570672415,7.308776358130916,6.951494513686608,7.313620255437671
ENSMUSG00000126455,6.759407154725067,6.5459310421983945,6.5459310421983945,6.9027755580792345,6.7570985724215396,6.5459310421983945,7.0231899881208255
ENSMUSG00000048538,6.807265960317571,6.5459310421983945,7.006342130025411,6.8477384511341,6.718399844356388,6.951494513686608,7.0231899881208255
ENSMUSG00000097797,7.507212803799433,7.349007138668198,7.0897855216542345,7.175163377814598,7.151605764381297,6.5459310421983945,7.15261701154623
ENSMUSG00000102768,6.5459310421983945,6.961798574678619,6.752531431725022,6.9027755580792345,6.667921189058179,6.5459310421983945,6.5459310421983945
ENSMUSG00000103498,6.847557705735777,6.5459310421983945,6.5459310421983945,7.012308727826008,6.890256267953816,6.5459310421983945,6.5459310421983945
ENSMUSG00000103067,6.5459310421983945,6.894230191550613,6.958082002984605,7.266589713420696,7.240201218485147,6.5459310421983945,6.884169812298569
ENSMUSG00000102320,6.5459310421983945,6.809493657440939,6.5459310421983945,6.737019349111257,6.5459310421983945,6.6815145433342344,7.0231899881208255
ENSMUSG00000104226,7.044548402626827,6.918150182881819,6.5459310421983945,7.20267894011355,7.163422326739648,6.816799823461853,6.992617993381155
ENSMUSG00000103903,7.066487313613118,6.940593216524442,6.5459310421983945,7.0667970298845715,6.844301649277041,6.737604637774511,6.884169812298569
ENSMUSG00000103557,6.5459310421983945,6.5459310421983945,6.5459310421983945,6.876424563699647,6.844301649277041,6.6815145433342344,6.785375195179067
ENSMUSG00000132588,6.5459310421983945,6.868504723708569,7.0498633359231215,6.927275932116986,6.844301649277041,6.5459310421983945,7.12914118870433
ENSMUSG00000135709,6.696950239178549,6.774262125235157,6.752531431725022,6.8477384511341,6.718399844356388,6.5459310421983945,6.5459310421983945
ENSMUSG00000135722,6.91501262479222,6.868504723708569,6.5459310421983945,6.950262351409356,6.718399844356388,6.737604637774511,6.5459310421983945
ENSMUSG00000025909,7.704237972617203,7.498283226617542,7.255067039096418,8.078481699715086,7.573766729157719,7.421824418011213,7.459041637840141
ENSMUSG00000102647,6.847557705735777,6.868504723708569,7.255067039096418,7.0667970298845715,6.9671455549373205,6.5459310421983945,6.5459310421983945
ENSMUSG00000102253,6.807265960317571,7.03731880196339,7.126852112381685,7.146305570672415,7.139540086716989,6.5459310421983945,7.0231899881208255
ENSMUSG00000103884,6.847557705735777,6.774262125235157,7.161579994943316,6.779880162104864,6.789693960764888,6.5459310421983945,7.104624459980155
