Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000020191,9.49221820096211,0.9066342797114181,0.9017675363462103,1.0053968935108564,0.31470577511331366,0.8859294403988313,Spmip7
ENSMUSG00000044030,509.6893354646696,0.19627959864874062,0.1952123206792311,1.005467267464451,0.3146719032380949,0.8859294403988313,Irf2bp1
ENSMUSG00000058897,70.69382005849727,0.4605952532707112,0.4583745146696354,1.0048448125495728,0.3149715818224885,0.8859331428733072,Col25a1
ENSMUSG00000060450,3748.8408441589095,-0.10961615383753423,0.10907131604423828,-1.0049952435989218,0.31489914017675735,0.8859331428733072,Rnf14
ENSMUSG00000027012,863.0744035302787,-0.13872804698463323,0.13802281237887545,-1.005109551048865,0.31484410155050635,0.8859331428733072,Dync1i2
ENSMUSG00000020605,637.4955081949639,0.14597833004947794,0.14520667035382068,1.005314216583694,0.3147455716272939,0.8859331428733072,Hs1bp3
ENSMUSG00000061787,1045.7309810683453,0.2115916886702463,0.2105644655063465,1.0048784260033128,0.3149553939620422,0.8859331428733072,Rps17
ENSMUSG00000109511,425.93803399284286,-0.18370896423781508,0.18281552620640243,-1.0048871014948912,0.3149512160318557,0.8859331428733072,Nup62
ENSMUSG00000078868,86.74329175847902,0.3576315921134046,0.3557762398883159,1.005214941350977,0.31479336210132935,0.8859331428733072,Gm14412
ENSMUSG00000026568,4679.271991174634,-0.12330153282987619,0.12274001418649835,-1.0045748621352173,0.31510160672766085,0.8859945469057839,Mpc2
ENSMUSG00000040601,10.97803500057103,1.062349184364677,1.0575506557299164,1.0045373983825379,0.3151196543871513,0.8859945469057839,Nlrp4a
ENSMUSG00000026270,613.9526852118767,-0.1769678722218935,0.17617759256748244,-1.0044856990204833,0.3151445609755721,0.8859945469057839,Capn10
ENSMUSG00000015890,61.69388005890401,0.4057153865402876,0.40381603370694674,1.0047035101996946,0.31503963742191066,0.8859945469057839,Amdhd1
ENSMUSG00000000355,380.2918436939285,-0.18490603151682433,0.18416458835382887,-1.0040259811596948,0.31536609068447197,0.8861082260212692,Mcts1
ENSMUSG00000027805,1428.5426779222253,-0.12132897638570131,0.12082607832852658,-1.0041621648582133,0.31530045556619046,0.8861082260212692,Pfn2
ENSMUSG00000113688,14.576408841735434,-0.7101509261123052,0.7074219866547554,-1.0038575836050196,0.3154472640089512,0.8861082260212692,A930027P06Rik
ENSMUSG00000045107,208.39911898343513,-0.25557291345827055,0.2545920054596298,-1.0038528625314447,0.3154495399240642,0.8861082260212692,Saysd1
ENSMUSG00000020475,860.8766796411943,-0.14567997788823542,0.14509330938505036,-1.0040433877045851,0.31535770092289794,0.8861082260212692,Pgam2
ENSMUSG00000027288,3779.864989738234,0.12077391363035082,0.12029140837048548,1.0040111365092617,0.3153732457571762,0.8861082260212692,Zfp106
ENSMUSG00000046380,197.50348298276396,0.3068102867513167,0.30561116921431647,1.003923670525796,0.3154154062389348,0.8861082260212692,Jrk
ENSMUSG00000039512,297.58989575809835,0.27251829361013064,0.27153306870061045,1.0036283790929585,0.315557770397239,0.8861235160489024,Bltp3a
ENSMUSG00000097537,63.32294044303281,0.4762653688949255,0.4745539301485134,1.0036064157046944,0.31556836094205376,0.8861235160489024,2610020C07Rik
ENSMUSG00000042473,305.63182434388517,0.21756562146480038,0.21676847324625348,1.0036774176918306,0.31553412527614944,0.8861235160489024,Tbc1d8b
ENSMUSG00000079104,592.5581103096566,-0.1664004276806129,0.16581581718369884,-1.0035256618267387,0.31560730173003215,0.8861267397514146,Prps1l3
ENSMUSG00000103624,31.676015728583447,0.6162145349045736,0.6140990114191889,1.0034449224734878,0.3156462386689528,0.8861299518763094,Gm3081
ENSMUSG00000026609,62.54732469758536,0.5454188928260044,0.5439254276906416,1.0027457167091889,0.3159835659454029,0.886191378892798,Ush2a
ENSMUSG00000060038,271.9764377296116,0.21200274544915265,0.21142940606706803,1.0027117296158072,0.3159999688273415,0.886191378892798,Dhps
ENSMUSG00000035403,120.34635430820674,-0.2918698231026715,0.2910675371898789,-1.0027563565505735,0.3159784310503634,0.886191378892798,Crb2
ENSMUSG00000120006,134.6747977737809,-0.27498080072766484,0.27426327210552554,-1.002616203827187,0.3160460745639774,0.886191378892798,Gm57352
ENSMUSG00000040297,625.4190755478213,0.23850681251372646,0.23780523694587521,1.0029502107559176,0.3158848846427955,0.886191378892798,Suco
ENSMUSG00000030316,270.1543889024587,0.18874350816918026,0.18817889973158705,1.0030003812244548,0.31586067731224465,0.886191378892798,Tamm41
ENSMUSG00000020228,384.3264816599622,-0.19236948260222345,0.1917787976630934,-1.0030800325496239,0.3158222479237347,0.886191378892798,Helb
ENSMUSG00000074811,236.8906818262499,-0.2007810901625603,0.2001439778909066,-1.0031832697559402,0.3157724436196858,0.886191378892798,Hps6
ENSMUSG00000123378,9.149856018098323,-0.919736775632533,0.9173341963082622,-1.002619088369255,0.3160446822686025,0.886191378892798,Gm67647
ENSMUSG00000042744,906.6377682789532,0.17027073092288528,0.1697715760684489,1.0029401556255515,0.3158897364056572,0.886191378892798,Hectd4
ENSMUSG00000111641,10.573269027470031,0.9136471579773736,0.9152090827587542,0.9982933683561439,0.3181371224151661,0.8862980341220863,Gm47388
ENSMUSG00000030330,75.29269288806371,-0.33534422206132114,0.33601428013763696,-0.9980058642863591,0.31827651500439147,0.8862980341220863,Ing4
ENSMUSG00000023087,296.5678292681825,-0.2207504519575767,0.22078154899156302,-0.9998591502137368,0.31737867571295053,0.8862980341220863,Noct
ENSMUSG00000125668,9.08658604836343,-0.9267321687511471,0.9247236625131445,-1.0021720069675129,0.3162605251873797,0.8862980341220863,Gm68610
ENSMUSG00000001657,69.22619848397355,0.37986924974896824,0.3805179127203508,0.9982953155431101,0.31813617848340237,0.8862980341220863,Hoxc8
ENSMUSG00000005370,811.402145295707,-0.13823159481960212,0.13840217559565118,-0.9987674993162866,0.31790733359718715,0.8862980341220863,Msh6
ENSMUSG00000059409,1048.7293769683688,-0.144014504680096,0.14389321670318847,-1.0008429026724568,0.31690276423873665,0.8862980341220863,Ppp2r5d
ENSMUSG00000094898,11.13709557418843,-0.9735403619210621,0.9749010457056266,-0.9986042852343238,0.3179864234526465,0.8862980341220863,Vmn1r201
ENSMUSG00000033770,2417.4287687129204,0.15500008266797943,0.15501632517668723,0.9998952206569902,0.31736121758652613,0.8862980341220863,Clcnka
ENSMUSG00000020897,23.248469157839967,-0.5745586222605692,0.573422173050293,-1.001981871758169,0.3163523483882382,0.8862980341220863,Aurkb
ENSMUSG00000046192,9.444629562050253,0.9902142823590449,0.9920686943808269,0.9981307624842054,0.31821595483195364,0.8862980341220863,Iqub
ENSMUSG00000128604,8.649868204250932,-1.0053738059875788,1.0033044139424208,-1.0020625764388162,0.31631337102870616,0.8862980341220863,Gm52626
ENSMUSG00000044548,119.51494663664542,-0.3336940092054531,0.3340207160892553,-0.9990218963433546,0.317784084253973,0.8862980341220863,Dact1
ENSMUSG00000109434,9.339140007629485,1.141415694012641,1.140919120931326,1.000435239511903,0.31709992326018854,0.8862980341220863,Gm44937
ENSMUSG00000004500,207.27426449155587,0.26927183749304995,0.26916917787513095,1.0003813944030644,0.3171259705003099,0.8862980341220863,Zfp324
