age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000037470,9.40214926628746,9.40123367269117,9.84795727746618,9.50467225383232,9.16316505491973,9.83713805460358,9.68555967853147
ENSMUSG00000047180,7.46302311555643,7.76798762750188,7.64893706782877,7.58156154561306,7.64676455676517,7.77777425662269,7.74786043429711
ENSMUSG00000037447,7.04303186231769,7.25271741013227,6.90806437781545,7.26255951020997,7.45835978862471,7.2470000283592,6.95900074508234
ENSMUSG00000010453,10.3211562438257,10.1548980954575,10.3363469926955,10.2262041856881,10.2100962786459,10.4359717864252,10.1263034813446
ENSMUSG00000037432,7.00261981570208,6.90191681437284,7.2438825632588,7.13239007640348,6.84758909151792,7.52031761108748,7.24214676780196
ENSMUSG00000001143,9.87748832335813,9.71081674301848,9.95984257094163,9.68865862580479,9.65610423517344,9.88728012015331,9.74787258145263
ENSMUSG00000037408,8.7276724499724,8.92293733039588,8.99573277230313,8.87403936017299,8.87733554317508,8.60810953929602,8.80056907757707
ENSMUSG00000001138,8.13903415988559,7.80159677320078,8.0812401413198,7.86825139594396,8.17320705324178,7.98654044842366,8.37133931960862
ENSMUSG00000067653,6.46876876770736,6.55433453745429,6.2813809527484,6.45373465903166,6.44985627437693,6.43778813647203,6.41550742321071
ENSMUSG00000079610,7.85852179735949,7.98181024692797,8.04738489283835,7.86825139594396,7.97082433278778,7.85119470958976,8.04350019282116
ENSMUSG00000126033,6.08190765019918,6.05505829288965,6.47303913211556,6.1221030933365,6.15979624532676,6.48342841791117,6.451558564838
ENSMUSG00000026121,7.54965306416286,7.40793906624521,7.85035355697376,7.16386675268415,7.42178423652092,7.58991863132516,7.07857794396409
ENSMUSG00000061518,10.7675258156768,10.2291237736586,9.47654631773797,10.0534824503653,10.8541096532868,10.1912601733087,10.863967395581
ENSMUSG00000037351,11.1765116234947,11.1380092977044,11.1927829536318,11.1085244763333,11.1085584548998,11.1147583152741,10.8503689700474
ENSMUSG00000026117,6.23797752742154,6.15543327908232,5.81175311824132,6.40302773832122,6.41171185985278,6.72254614476159,6.451558564838
ENSMUSG00000026116,8.89209232373544,8.77017223020921,8.8824977195391,8.58239190299015,8.54142965598926,9.18727707890159,9.36700069733082
ENSMUSG00000102930,7.00261981570208,7.01836530295468,6.61822692737999,6.72906861991719,7.01500281045144,6.99105481342376,6.86341568379821
ENSMUSG00000103159,6.54477298715988,6.15543327908232,6.73911301641148,6.52264458234043,6.61218894827411,6.27278574139326,6.60620983664686
ENSMUSG00000026113,7.79843619495503,8.28161897454531,8.17791252937442,8.26795083606167,8.09953885521752,7.99639062828674,8.1727694352008
ENSMUSG00000026112,11.5451881812696,11.3316138277392,11.521381118602,11.2979620436981,11.3705900528727,11.4082397901555,11.1457975741498
ENSMUSG00000026111,9.47046593623391,9.36110710263597,9.07910914743152,9.55755219997348,9.44394308682874,9.33979749191554,9.36149803140527
ENSMUSG00000026110,8.48120273569502,8.58637097961237,8.51542954699936,8.71622693035355,8.64423625532733,8.55402090181158,8.49436085048272
ENSMUSG00000026090,6.61306152957564,6.69300838155445,6.19576325276139,6.95855381259586,6.68116156192013,6.54624181365724,6.92193881989665
ENSMUSG00000060771,8.19066125442422,8.21878350595472,8.37961414745516,8.13063628431732,7.83685265657176,7.91019180136106,7.77454091109979
ENSMUSG00000037216,7.24610183578365,7.07175784513898,7.3886468657433,7.35312687840682,7.15793280017244,7.00262894921741,7.44353408014823
ENSMUSG00000026088,7.41720371041242,7.24391887905646,7.17551906267095,7.15347878669907,7.14211057639566,7.34276201107335,7.44353408014823
ENSMUSG00000026087,9.37214555703041,9.09313732846907,9.0952090832928,8.9659329124769,9.20753423911584,9.22998000473253,9.37794255853303
