baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name
ENSMUSG00000025934,530.612743674745,0.626692621968223,0.151563985888188,4.13483861813022,3.55204156558783e-05,0.0043929235623564,Gsta3
ENSMUSG00000006542,120.641009414004,1.09586999090522,0.310097179053342,3.53395665916945,0.000409388203644864,0.0264492333932608,Prkag3
ENSMUSG00000026249,391.899065533577,0.796822127548355,0.167479351415999,4.75773354035234,1.95778692257651e-06,0.000441014811297533,Serpine2
ENSMUSG00000034159,64.8843251158932,1.13499402065831,0.339903825461892,3.33916224424945,0.000840314696474227,0.0456909042720842,Mab21l4
ENSMUSG00000026417,1369.04382426487,1.25755878629654,0.129533628962797,9.70835756217185,2.77776924832527e-22,3.25620803921385e-18,Pigr
ENSMUSG00000041801,172.689618335927,1.42113330659404,0.245091679546418,5.79837434393562,6.69608479969774e-09,3.72656813470237e-06,Phlda3
ENSMUSG00000041642,24.8006152168026,2.06957486961761,0.531554656293711,3.89343757055543,9.88336457163504e-05,0.00954148083798358,Kif21b
ENSMUSG00000056708,225.020908427166,0.819829855135883,0.177490983638616,4.61899437554031,3.85604308366674e-06,0.000760042158636897,Ier5
ENSMUSG00000026692,431.266893117973,0.552379255167469,0.14671795726439,3.76490557438764,0.000166612032275125,0.0142653071253842,Fmo4
ENSMUSG00000103711,121.848448381886,0.879748724712096,0.264833716639936,3.32189094301837,0.000894096323337982,0.0478603635623612,Tstd1
ENSMUSG00000038776,393.200009587108,0.581065444848979,0.164428528254419,3.53384811636764,0.000409556356845229,0.0264492333932608,Ephx1
ENSMUSG00000026822,57.0343348419543,1.17448857778437,0.316277375411094,3.71347642637349,0.000204431515450385,0.0163909031158991,Lcn2
ENSMUSG00000023224,957.455241409806,0.539629032251724,0.144020905091416,3.74687988461953,0.000179047767678464,0.0151247404464817,Serping1
ENSMUSG00000027249,50.6287043324057,2.14236448330852,0.421527343088164,5.08238556391924,3.72723866491109e-07,0.000111947317488012,F2
ENSMUSG00000074934,12.7511625333804,2.67618673241039,0.755118364310627,3.54406257203607,0.000394011722825731,0.0259979489922332,Grem1
ENSMUSG00000017002,21.108908042875,2.72814799572392,0.682952333799172,3.9946389531281,6.47929130403361e-05,0.00692661864717085,Slpi
ENSMUSG00000017754,141.972934428948,0.927501210161382,0.232849779757571,3.98325998472939,6.79763207033011e-05,0.00714582189082146,Pltp
ENSMUSG00000039710,137.431715969231,2.27210899293771,0.601131873573418,3.77971804993669,0.000157006046343826,0.013565609173141,Slc7a12
ENSMUSG00000003617,561.53591675362,0.60607962844824,0.170182850999486,3.56134372463927,0.000368961689338333,0.0251041095490453,Cp
ENSMUSG00000102758,116.155978754308,1.07061576150367,0.30698546864847,3.48751283315511,0.000487535525469016,0.0302463843046712,Naaladl2
ENSMUSG00000027663,236.76598996211,0.801638998099191,0.166072201574633,4.82705106874214,1.38569597252444e-06,0.000331900496102626,Zmat3
ENSMUSG00000033860,114.716406993753,1.11702174579787,0.302057645771269,3.69804162031948,0.000217269270386254,0.0172015444947645,Fgg
ENSMUSG00000028071,16.2656497116775,2.31684677582445,0.634548594734907,3.6511731253496,0.000261045190830825,0.0193705768662779,Sh2d2a
ENSMUSG00000102439,50.3343753329551,1.54385829102606,0.374707222098091,4.12017223041918,3.78589291289338e-05,0.00459209395498516,Flg
ENSMUSG00000038642,217.22277305102,0.997417377894075,0.256717213954246,3.88527657546113,0.000102213457485585,0.00971901026403139,Ctss
ENSMUSG00000027875,373.037881655459,1.25910003648041,0.250661840629899,5.02310217349543,5.08434784665427e-07,0.000143591089484167,Hmgcs2
ENSMUSG00000095143,51.0112324835314,4.32496655058374,1.23172542233671,3.51130736782133,0.000445908500435675,0.0282523971635802,Hsd3b4
ENSMUSG00000027870,4749.49183730067,1.0892990857157,0.206706284316585,5.26979181749191,1.36578574147468e-07,4.96988419234306e-05,Hao2
ENSMUSG00000040747,85.3681160315254,1.182848251404,0.321480289968469,3.67938031759276,0.000233801380226897,0.0179836980351762,Cd53
ENSMUSG00000027962,310.993752124495,0.875947275111212,0.190038652468376,4.60931112557207,4.04005366418405e-06,0.000780060157486638,Vcam1
ENSMUSG00000050315,106.897939237223,0.791659266276347,0.236033805980512,3.35400796927246,0.000796500687913666,0.0443276059314776,Synpo2
ENSMUSG00000040183,80.2121265363302,1.11049449089704,0.285615644671393,3.8880730506716,0.000101043218788893,0.00965626154506784,Ankrd6
ENSMUSG00000039158,113.166103371119,0.972361129895149,0.243046535556737,4.00071997598238,6.31500518119685e-05,0.00682814445934896,Akna
ENSMUSG00000034926,991.561841645488,0.512689005054542,0.133977709753116,3.8266738997053,0.000129886400321506,0.0115868870397372,Dhcr24
ENSMUSG00000034871,1169.07322412591,0.509828641191975,0.125913775689996,4.04902988889151,5.14303769336915e-05,0.00589797328690492,Fam151a
ENSMUSG00000078597,288.814109168851,1.06967151226512,0.201302228222908,5.31375892710261,1.07386665380488e-07,4.06394096465917e-05,Cyp4a12b
ENSMUSG00000028715,209.816147548259,1.25297241997806,0.312546954767825,4.00890938421982,6.09998165076098e-05,0.00673016906493432,Cyp4a14
ENSMUSG00000028581,396.291431438718,0.684176495183815,0.187787360343994,3.64335753977542,0.000269104621563126,0.019736424996967,Laptm5
ENSMUSG00000056529,23.4475616699231,2.04501469652089,0.548833784952421,3.72610934783866,0.000194458071616088,0.0159979810048679,Ptafr
ENSMUSG00000036905,309.867249620345,1.12660177433647,0.249312731465046,4.51882969520321,6.21823858455305e-06,0.00108945843052697,C1qb
ENSMUSG00000036896,191.720636663614,0.903125198878959,0.263792484949582,3.42361989217233,0.000617929871680508,0.0360878673825265,C1qc
