age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000051951,-0.200408752015478,-0.325230395306,-0.0653377854958928,1.11704917861283,0.930062185939385,-0.412354306069733,0.546557452037791
ENSMUSG00000103025,-0.200408752015478,-1.07431908905967,-1.67834981571281,0.91897036356383,0.00276292959120832,-1.50821879886609,0.732900704093186
ENSMUSG00000142494,-2.11108280093192,-0.108610031070294,-0.0653377854958928,-0.36269219949677,-0.247275113548624,-2.72147393246306,0.0811134559266615
ENSMUSG00000025900,0.806279673729619,0.76836902298478,2.36094086679657,2.30791294901297,0.458300249050964,-0.412354306069733,1.52118328395547
ENSMUSG00000025902,3.15955522522378,3.60614345427926,3.16940280633707,3.46903369353823,3.84206971027215,4.18149407075404,3.69368952875751
ENSMUSG00000104238,-1.6834971097408,-0.580222522480017,-2.72147393246306,-0.125252403413736,0.0773257978974334,-1.8114567069558,0.642735577689448
ENSMUSG00000098104,0.250621243721293,1.23259603914741,-0.331152730335405,0.808701120645842,0.280352208785717,-0.694058772171333,0.332524872775261
ENSMUSG00000135930,0.806279673729619,0.654465555765635,0.815430879823848,0.559120114435689,1.37641536373803,0.569935034272232,-0.0631926765470759
ENSMUSG00000103922,3.58134978460419,3.4441866350553,3.62923676627355,3.38506704234067,3.49975342681427,3.33360371440626,3.50185542484702
ENSMUSG00000033845,4.94931772854681,4.9387022422444,4.65761750051215,4.7917980413479,4.9726951891483,4.60145735273119,4.68521211720891
ENSMUSG00000136002,-2.11108280093192,0.0796907983360096,-0.657261707743715,-0.125252403413736,-1.26071398190352,-1.25778040552592,0.212288778562869
ENSMUSG00000025903,9.38243017540708,9.07894603127986,9.13209681192393,8.72679190907176,8.72093630899347,8.87685476399083,8.65324517397248
ENSMUSG00000033813,4.22324571777351,4.438411653212,4.83879222937357,4.25875210704585,4.32006448377645,4.49035479381844,4.05873783940373
ENSMUSG00000033793,7.06422485788536,6.98359155519193,7.28230055240665,7.10229093147195,6.88618233502193,6.71853268150197,6.87597767030751
ENSMUSG00000090031,4.08752902173952,3.95787243248263,3.838328291165,3.45079221245169,3.89971119496282,3.73119054352328,3.93122908471338
ENSMUSG00000025907,6.57012867147338,6.35079976173524,6.49007939410796,6.55345838584161,6.28847709010201,6.44712522150047,6.37713444424205
ENSMUSG00000033740,-0.66487711788021,0.165361022182196,1.16496963060189,0.0785760975591136,0.342139334390814,-0.858644166431115,0.642735577689448
ENSMUSG00000051285,6.50185344440257,6.33008004280889,6.52324961426117,6.37994664760095,6.44010220893207,6.70108171773683,6.50738995574193
ENSMUSG00000048538,1.10297075901339,1.01907476163002,1.16496963060189,0.91897036356383,0.280352208785717,0.569935034272232,0.817760653644159
ENSMUSG00000097797,0.806279673729619,0.530792349706458,-0.331152730335405,-0.239093052806564,-0.441832382448904,-2.72147393246306,-0.0631926765470759
ENSMUSG00000025909,1.47860746813125,1.15093932698505,0.15903745922293,2.34789070379448,1.08265662130515,1.05951693312989,1.11465352403576
ENSMUSG00000079671,2.81127572235458,2.48095068873477,2.7190599864859,2.47968455059775,2.23938851906438,1.85479219109842,2.88778601381579
ENSMUSG00000061024,3.65636120098597,4.10606181205207,3.82201593305161,3.96303347753836,3.93020758629545,3.84929664566306,3.60095863564524
ENSMUSG00000025911,8.79305050611023,8.75353586518578,8.69943922149452,8.32387779264305,8.37009552578593,8.49778727642622,8.28116027479055
ENSMUSG00000025912,0.344343527777444,0.654465555765635,0.941590206398263,0.338764206121121,0.616689803136306,0.284382951114422,0.332524872775261
ENSMUSG00000045210,5.11472010649752,4.75400600860144,5.20236588867744,4.91667070182904,4.85840842988825,5.01225575898679,5.09953545485741
ENSMUSG00000097893,2.50119311226409,2.18528611288596,2.6468068117499,1.85993433701393,2.42215010042823,2.16457415232546,2.4024046876324
ENSMUSG00000025915,4.88058655429948,5.06945872673109,5.18970741137512,5.07392108612103,5.12106703309511,5.11570358823884,4.79916582101019
ENSMUSG00000098234,3.17239082220257,2.89872141519387,2.7878665015635,3.09914134499302,2.76438207466545,2.34571359455471,3.42278804097549
ENSMUSG00000046101,0.93236652748005,0.530792349706458,0.677172861152449,0.86488900933875,0.342139334390814,-0.17677251991617,1.18022458526212
ENSMUSG00000099032,4.49253868759794,4.58163540207498,4.32864639148667,4.5346787376696,4.56646408132326,5.07919727465021,4.48569901581125
ENSMUSG00000025917,5.50299544326288,5.54944245844035,5.67160121182276,5.43570994348236,5.46622454368388,5.39926126193458,5.41423781346247
ENSMUSG00000056763,5.53067275028153,5.28813784165384,5.51805104925554,5.48135569339652,5.08311992186079,5.16477261166105,5.36925869116714
ENSMUSG00000067851,6.82913642460786,6.4167007052693,6.43751090446088,6.47552589047953,6.43302084428938,6.3678534400961,6.49616901000705
ENSMUSG00000102556,0.150384817310136,-0.726888895736946,0.815430879823848,0.971097443862335,0.759397666081499,0.284382951114422,0.443506657070639
ENSMUSG00000048960,4.55268083799525,4.75054502053685,4.76391353168151,4.60647372789198,4.86104902197653,4.52834762696541,4.92881888377526
ENSMUSG00000057715,0.250621243721293,0.165361022182196,-0.657261707743715,2.06572330399106,0.513051794542518,-2.72147393246306,1.52118328395547
ENSMUSG00000016918,2.74408235911837,2.57787184882089,3.03432856633591,2.28750082211663,2.54547035494283,2.95397146294157,2.31752544158589
ENSMUSG00000025938,0.593721560605486,0.395514884315782,1.35835451781668,1.74487065948821,1.22064379004272,-0.289760143299899,0.897905183319898
ENSMUSG00000005886,5.50299544326288,5.33279633433176,5.40212769781081,5.52342107578291,5.30297269005441,5.69856161049389,6.03341801100242
ENSMUSG00000103506,-0.0737609767573742,-0.212858338753824,-0.657261707743715,0.338764206121121,0.0773257978974334,-0.17677251991617,0.332524872775261
ENSMUSG00000103495,-1.08609461764203,0.822116811051868,-1.07929438236258,0.0785760975591136,-0.159025635621871,-0.858644166431115,0.443506657070639
ENSMUSG00000103085,1.55900413578848,0.972298323910758,2.06078414657327,1.07002030374224,1.51699488452349,1.19166316151549,1.11465352403576
ENSMUSG00000102664,0.738847683553331,-0.212858338753824,0.815430879823848,1.29118631626868,1.15329930726812,0.914034743577242,1.36075312072987
ENSMUSG00000025935,7.98690899400845,7.95780651250295,8.02257550416383,8.05054471826974,7.78210036514758,7.91286136435251,7.85385269583842
ENSMUSG00000025937,10.0086895666075,9.79556467179813,10.035051002199,9.84257419668511,9.71000618355073,9.7654703028021,9.62307392199009
ENSMUSG00000102982,3.31812039539231,3.1610363538212,3.42837929363782,3.39464167093637,3.25671424333553,2.74039276050022,2.88778601381579
ENSMUSG00000067813,0.344343527777444,-0.108610031070294,0.353167868355398,0.559120114435689,0.342139334390814,-0.546341639343256,-0.851048981145584
ENSMUSG00000025932,-0.339253689936935,-1.28545995779005,-0.331152730335405,0.689300976877916,-0.441832382448904,0.0256860493911462,0.897905183319898
ENSMUSG00000032769,-0.860167526534965,-0.890170638811989,-0.0653377854958928,-0.125252403413736,0.00276292959120832,-2.72147393246306,-0.223553866392332
ENSMUSG00000092083,1.59758249750734,1.23259603914741,1.05759897080541,2.71186416890084,2.15583044385458,-0.546341639343256,2.22733852943671
ENSMUSG00000137925,0.344343527777444,0.822116811051868,-1.07929438236258,1.24958264142813,1.15329930726812,1.05951693312989,1.71062498024646
ENSMUSG00000025925,2.74408235911837,3.5029620389194,3.33949173814993,3.67949162462659,3.27266874384106,3.65691373559443,3.35341820533753
ENSMUSG00000032719,0.668108701039743,1.10830975092255,1.35835451781668,1.20674350615685,0.458300249050964,1.31271438384248,1.24294453069999
ENSMUSG00000043716,6.1878166034424,6.18762260341074,6.18670760588832,6.00967090072228,6.07534896297508,6.18965024336563,6.46526475428002
ENSMUSG00000025921,6.9175585842302,6.91568198654864,7.10489314403178,7.07053629055699,7.08393448267528,6.59766478067714,6.65739477229733
ENSMUSG00000025920,4.45626194858099,4.5894055260583,4.36287759030066,4.82404402264111,4.63903161845966,4.29848870567613,4.30642796452355
ENSMUSG00000025939,5.63867363481588,5.44411134401538,5.72082292018416,5.40997523685724,5.41323371624317,5.57290872686896,5.08676837706266
ENSMUSG00000079658,5.01492285642946,4.74359803590993,4.91767232347066,4.74391001785128,4.94558315223888,4.66726127886736,4.6393184090372
ENSMUSG00000025940,6.40185449566142,6.34277741511542,6.38573165871839,6.21950742488468,6.27467933558324,6.13597611307498,6.18686067386823
ENSMUSG00000025779,1.20643886277097,1.51961024290188,1.81919744701512,2.20283555602255,1.9330164746858,1.65558236772611,1.41623586227714
ENSMUSG00000025777,-0.0737609767573742,0.712541108963366,0.941590206398263,2.13590769326446,0.401388586444993,-1.04445294672689,1.24294453069999
ENSMUSG00000101589,0.344343527777444,0.165361022182196,0.353167868355398,-0.125252403413736,0.889251202078596,0.0256860493911462,0.0811134559266615
ENSMUSG00000067780,-0.200408752015478,0.530792349706458,-1.67834981571281,0.808701120645842,0.458300249050964,0.569935034272232,0.973830865254944
ENSMUSG00000085125,-0.200408752015478,0.0796907983360096,-0.0653377854958928,0.750235918836019,1.08265662130515,-0.412354306069733,-0.223553866392332
ENSMUSG00000025776,1.25551700637933,1.6442053587065,1.9450417662663,2.44324149175055,2.18983658661427,1.98192782074003,0.897905183319898
ENSMUSG00000025927,4.96046119147937,5.19699177727812,5.3231929907461,5.35953289322465,5.10778761091269,5.51941421853273,5.12889313979478
ENSMUSG00000100204,0.593721560605486,0.165361022182196,1.05759897080541,0.559120114435689,1.00837596074429,0.808199015709105,0.973830865254944
ENSMUSG00000043760,7.25806400764872,7.00626159032166,7.00907796852788,7.00797240805783,7.28166713719237,7.26454697007209,7.38018454038884
ENSMUSG00000104095,-0.339253689936935,0.712541108963366,0.815430879823848,0.559120114435689,0.713379206552024,-0.17677251991617,0.642735577689448
ENSMUSG00000089914,1.04831401517483,0.395514884315782,0.941590206398263,-0.647060132027446,0.930062185939385,0.503669151564266,0.332524872775261
ENSMUSG00000090142,0.150384817310136,-0.447100137619667,-0.331152730335405,-0.81346287525716,0.513051794542518,-0.412354306069733,0.897905183319898
ENSMUSG00000041859,2.15824873039948,2.99546514458524,1.88349132536594,2.66516060802301,3.09563887477571,2.72593317506775,3.00098803901099
ENSMUSG00000025931,0.250621243721293,0.76836902298478,1.52885466430367,1.29118631626868,0.401388586444993,1.10492394843464,0.973830865254944
ENSMUSG00000041779,3.30652298576908,3.55150270189868,3.77194212388117,3.26492275286829,2.71852488074726,2.6204427028431,3.03683065710486
