baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name
ENSMUSG00000049037,48.3745027388969,2.29377279069182,0.603600062660403,3.80015333428211,0.000144606582984476,0.0141256907058312,Clec4a1
ENSMUSG00000001930,84.8409582964316,1.26473040212446,0.340033719668863,3.71942642440316,0.000199675700282953,0.0181574190435484,Vwf
ENSMUSG00000030218,2147.6986495258,1.08369954462543,0.205399173322535,5.27606575574534,1.3198674505725e-07,5.23903576769308e-05,Mgp
ENSMUSG00000002985,5868.03687070444,0.951254931859205,0.123941735426952,7.67501704395488,1.65396658064816e-14,3.44672852352238e-11,Apoe
ENSMUSG00000054342,40.3643671506887,1.9343948968757,0.556280069793163,3.47737587937484,0.000506347427535474,0.0355680621358977,Kcnn4
ENSMUSG00000003379,46.5765104873603,2.16595306325813,0.557296828775457,3.88653398228975,0.000101685697428162,0.010684261494059,Cd79a
ENSMUSG00000054385,647.886931201952,1.24369159686461,0.216893856908322,5.73410245265871,9.80300649734028e-09,6.02880461967596e-06,Ceacam2
ENSMUSG00000074254,5845.11016506463,0.568071559883516,0.151338258095511,3.75365467418688,0.000174274911604127,0.0162010881579346,Cyp2a4
ENSMUSG00000005547,1215.48474832722,0.942416931255794,0.192781432840821,4.88852540085612,1.01594090917572e-06,0.000282284825730636,Cyp2a5
ENSMUSG00000047730,194.100660019343,1.40482491925623,0.286379445810384,4.90546699425623,9.32053135396764e-07,0.000264861963146215,Fcgbp
ENSMUSG00000008193,41.2611899884591,2.37877075056844,0.689451828078761,3.45023488761668,0.000560098992376187,0.0385140093006079,Spib
ENSMUSG00000030798,65.6887452816664,2.32758015485526,0.412748489216209,5.63922150090781,1.70820686298584e-08,9.28633239623629e-06,Cd37
ENSMUSG00000003873,566.961448874841,0.609912089409213,0.173421026244934,3.51694429802182,0.000436545382069325,0.0321435472084821,Bax
ENSMUSG00000048330,104.432720172985,2.03231319955253,0.387022979599795,5.25114348934541,1.51157866438577e-07,5.90625744692108e-05,Ric3
ENSMUSG00000030671,364.269570452375,0.943416324046281,0.215403600596533,4.37976116199363,1.18809455008536e-05,0.00195465002723583,Pde3b
ENSMUSG00000052889,129.401430352004,1.06058466723387,0.303488887246795,3.49464086430094,0.000474700036777184,0.0340138218329141,Prkcb
ENSMUSG00000030707,421.8507373018,0.964501129039144,0.209628960017857,4.60099181409374,4.20483954591955e-06,0.000841203380198481,Coro1a
ENSMUSG00000030830,121.241715708545,1.55797647686267,0.292022127972009,5.33513157952197,9.54752973959902e-08,4.04669620674835e-05,Itgal
ENSMUSG00000025475,21.5502888408949,2.39785535696987,0.671082111869136,3.57311767749438,0.000352756137017052,0.0276532060137474,Adgra1
ENSMUSG00000022322,96.7495539601977,1.79557978548829,0.519115603066345,3.4589208547808,0.000542344245355462,0.0375689821152467,Shcbp1
ENSMUSG00000123100,25.3554272692009,3.03042645306161,0.676916494485597,4.47680988386092,7.57666630251781e-06,0.00135335495876474,Gm63708
ENSMUSG00000031497,66.5553760085367,1.55189683358576,0.354997207122894,4.37157476861083,1.23353593012775e-05,0.00201614594801992,Tnfsf13b
ENSMUSG00000062991,626.937635942071,1.06262770463969,0.185902184792115,5.71605818311372,1.09023422009759e-08,6.25171995125569e-06,Nrg1
ENSMUSG00000038508,213.831471494067,0.963032524527089,0.258489482732978,3.72561589100285,0.000194838909322611,0.0179111188341276,Gdf15
ENSMUSG00000003812,155.369996984961,1.03727800865213,0.236476356024115,4.38639205243144,1.15246318459864e-05,0.00190858588458664,Dnase2a
ENSMUSG00000098295,9.49604447378145,5.30277908473183,1.48125302638859,3.57992793281267,0.000343688981175288,0.0271592364418146,Gm19872
ENSMUSG00000003849,1507.97817756414,0.533714784451787,0.146825117896077,3.63503732944079,0.000277940387478847,0.0233236754016226,Nqo1
ENSMUSG00000043613,38.3842455218808,1.53588971379593,0.455059826781806,3.37513800033235,0.000737786845036212,0.0469461466509429,Mmp3
ENSMUSG00000032193,994.803600101172,0.70300625116577,0.198766417680385,3.53684621059177,0.000404935383896516,0.0306855125609097,Ldlr
ENSMUSG00000032094,16.0447699056065,3.44858457269354,0.898375133373085,3.83869103739026,0.000123691957228166,0.0123233656350787,Cd3d
ENSMUSG00000032076,801.448634009133,0.588119994992056,0.165274146355728,3.55845126391526,0.000373047991777321,0.028971463137812,Cadm1
ENSMUSG00000032053,25.5574045279939,2.95159064032488,0.738490237969319,3.99679032784656,6.42071230253795e-05,0.00757371474290408,Pou2af1
