age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000051951,7.52564471105608,7.45497405345756,7.53172819491768,7.83377973476356,7.74814984165609,7.42586374035424,7.64533873882711
ENSMUSG00000103377,7.35895893313792,7.33552004914729,7.47121519448293,7.5691400354746,7.41552177692458,6.95201407671896,7.44460380172272
ENSMUSG00000104017,7.35895893313792,6.95201407671896,7.47121519448293,7.59123408830599,7.54576520990319,7.1897362736541,7.1539264174502
ENSMUSG00000103025,7.49656139059791,7.39937780828773,7.13644599103573,7.77013038530973,7.53682280425923,7.24299912458826,7.69972122806344
ENSMUSG00000103201,7.49656139059791,7.65979507523979,7.43800625553859,7.63314238636227,7.48976216493288,6.95201407671896,7.40204554245636
ENSMUSG00000102331,7.35895893313792,7.61244173359908,7.43800625553859,7.34768495007583,7.40388171239933,7.39550660529102,7.44460380172272
ENSMUSG00000142494,7.08108533926502,7.44168837520537,7.50234394933136,7.36516204826718,7.45933002282812,6.95201407671896,7.48364692351152
ENSMUSG00000025900,7.77746494089635,7.82923697579317,8.22801910685148,8.29825669227045,7.68028304665834,7.42586374035424,7.9037879839181
ENSMUSG00000025902,8.77383393306133,9.00271208835329,8.7584998789216,8.90621942192196,9.10968865234635,9.38875944720503,9.03823953640842
ENSMUSG00000104238,7.20989922889992,7.44168837520537,7.21266319739382,7.55777200891045,7.54576520990319,7.12020402455052,7.61634330561669
ENSMUSG00000104328,7.26764838884542,7.42801750493562,7.68241852314592,7.64319529518279,7.46968151120589,6.95201407671896,6.95201407671896
ENSMUSG00000098104,7.31623647723524,7.52804102750182,7.13644599103573,7.44306671173222,7.45933002282812,7.1897362736541,7.46451279241829
ENSMUSG00000135930,7.81479528688845,7.74545524723943,7.70440860917957,7.62292766053486,7.90545337417986,7.67787215801089,7.50208717024857
ENSMUSG00000103922,8.56068924323626,8.60705250933716,8.44025321376885,8.52660957043285,8.38619562014553,8.46094493426278,8.42016427955314
ENSMUSG00000033845,9.96555480597366,9.93430185820325,9.72004433638701,9.8127503381346,9.93992013444308,9.69198737305129,9.7083646188652
ENSMUSG00000120403,7.53962014344466,7.36870771916424,6.95201407671896,7.12116106750824,7.41552177692458,7.28782587827111,7.37912302640635
ENSMUSG00000136002,7.17542333370405,7.55032616866942,7.27102676913901,7.36516204826718,7.2066503292046,7.36283751052681,7.60132484063219
ENSMUSG00000025903,14.0335790150457,13.7338120707465,13.7781705917848,13.3811219604128,13.3582419245589,13.5671725617005,13.2889748058756
ENSMUSG00000033813,10.178197995238,10.0938979413471,10.3163217101471,9.91349183153893,9.9504616363333,10.1183339964717,9.7083646188652
ENSMUSG00000062588,7.37868118828007,7.45497405345756,7.43800625553859,7.44306671173222,7.22699338266789,7.30809638591787,7.23732916577016
ENSMUSG00000033793,11.7611666053801,11.7425598092876,11.9054080646024,11.8062540000444,11.5589827852684,11.4285651653588,11.5143962476511
ENSMUSG00000143188,7.43288648311758,7.48050533505517,7.61168395463619,7.19108743545425,7.24591601893889,7.28782587827111,7.37912302640635
ENSMUSG00000025905,7.43288648311758,7.35246661391545,7.97449477868923,7.21923002664323,7.46968151120589,7.32725264870734,7.51990123684001
ENSMUSG00000090031,9.33618760898853,9.22807696554467,9.15816434349985,8.8728462060771,9.17197911910186,9.07251297386531,9.17858213980479
ENSMUSG00000025907,11.3882365499776,11.1686239377251,11.3171121583752,11.3705396379017,11.08621246484,11.2924360768609,11.204903809686
ENSMUSG00000103845,7.29282541696887,7.48050533505517,7.47121519448293,7.58029025207816,7.47982156605235,7.12020402455052,7.40204554245636
ENSMUSG00000033740,7.37868118828007,7.53929508650939,7.78609795934191,7.66284312381701,7.66586487259978,7.37949332762539,7.72536322572245
ENSMUSG00000120372,7.26764838884542,7.33552004914729,7.61168395463619,7.62292766053486,7.46968151120589,7.44031147944882,7.37912302640635
ENSMUSG00000051285,11.4278035334821,11.2564016782723,11.4413482278787,11.313598614721,11.3273519380777,11.6197965894853,11.3818556828215
ENSMUSG00000103509,7.48139116814394,7.25827219394109,7.47121519448293,7.48418793052287,7.64362801148122,7.30809638591787,7.71266011591209
ENSMUSG00000048538,8.40151710421662,8.56686734158936,8.61010514992448,8.1547893164189,8.05114209983039,8.58391175732059,8.16193101909202
ENSMUSG00000097797,7.79635947362629,7.64127307565998,7.40225645320628,7.50985099500495,7.47982156605235,6.95201407671896,7.50208717024857
