Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue,Gene_name
ENSMUSG00000043872,119.97499278070526,-0.08757698280862243,0.27728286447533834,-0.3158398661754,0.7521240569316503,0.9777121675918522,Zmym1
ENSMUSG00000031066,210.9635420890507,-0.0744136819503063,0.23561829386126365,-0.3158230234623566,0.752136841668164,0.9777121675918522,Usp11
ENSMUSG00000020620,40.076657614243324,0.17451946304759716,0.5526377606216833,0.3157935911785571,0.7521591828873022,0.9777121675918522,Abca8b
ENSMUSG00000100235,40.281956884224314,-0.15875121958630564,0.5013723271214334,-0.3166333899953273,0.7515217968510428,0.9777121675918522,Gm28557
ENSMUSG00000081370,9.033506759880611,-0.29103515951512776,0.9199207801027928,-0.31636980684641913,0.7517218315582808,0.9777121675918522,Gm9105
ENSMUSG00000020834,193.98749276633444,-0.06967167735404813,0.2205745925372451,-0.31586447266034834,0.7521053790994869,0.9777121675918522,Dhrs13
ENSMUSG00000111264,12.81699690167423,0.24949447992424423,0.7892312439899809,0.3161234198774466,0.7519088310744357,0.9777121675918522,E030022I16Rik
ENSMUSG00000141251,10.2143995174728,0.2910753830607601,0.9207346619271931,0.31613383865826133,0.7519009232712471,0.9777121675918522,Gm75600
ENSMUSG00000035649,631.4476745809396,0.05467009791327199,0.17286169794975142,0.3162649595699555,0.7518014053735591,0.9777121675918522,Zcchc7
ENSMUSG00000134215,16.967341542496804,0.22287757640978992,0.7050056465164899,0.3161358742459049,0.7518993782733193,0.9777121675918522,Gm59183
ENSMUSG00000086472,11.2698098872966,-0.24670503957673073,0.779685000574486,-0.3164162955487845,0.7516865498133629,0.9777121675918522,Gm16172
ENSMUSG00000008734,80.3557030508401,0.11680745744022575,0.36959923469723116,0.3160381474704953,0.7519735533890711,0.9777121675918522,Gprc5b
ENSMUSG00000068231,38.39402449077295,-0.40930650789121126,1.2952014727725838,-0.3160176362485335,0.7519891218009562,0.9777121675918522,Vmn1r43
ENSMUSG00000113866,8.31536014430935,0.31212934048754143,0.9875878206507241,0.31605223754367345,0.751962858811061,0.9777121675918522,Gm47450
ENSMUSG00000109887,7.9431764059373995,0.30231676077185027,0.9569384991913058,0.3159207838615894,0.7520626359882124,0.9777121675918522,Gm28756
ENSMUSG00000126311,15.189823083161675,0.2265331602697157,0.7151238983819693,0.31677470265259894,0.7514145607684772,0.9777121675918522,Gm72316
ENSMUSG00000102900,11.188932542657886,-0.2927951085449888,0.9254673574119823,-0.3163754034110657,0.7517175841210852,0.9777121675918522,Gm37811
ENSMUSG00000074405,148.39261749742766,-0.09384877409624598,0.2970260744788426,-0.315961399216926,0.7520318073069652,0.9777121675918522,Zfp865
ENSMUSG00000143907,106.52384408220178,0.12475609914265345,0.39483187588082846,0.31597271335890925,0.7520232194905473,0.9777121675918522,Gm74406
ENSMUSG00000052684,1115.356755896963,0.05900450704243609,0.18710806166431784,0.31534989202278957,0.752496007592901,0.9777152855335391,Jun
ENSMUSG00000030835,1430.4554096657437,0.04483688873390857,0.14226323257880627,0.3151684937924584,0.7526337257488853,0.9777152855335391,Nomo1
ENSMUSG00000024927,1097.6226172597228,-0.0514079620528593,0.1630749601040985,-0.3152412977445658,0.752578451793674,0.9777152855335391,Rela
ENSMUSG00000063018,73.22593782522985,0.11830717633430077,0.3755858304143291,0.3149937158273242,0.7527664252248882,0.9777152855335391,2010204K13Rik
ENSMUSG00000125509,10.922956849263597,-0.2630439953208753,0.8341259015052502,-0.3153528680097217,0.7524937482791283,0.9777152855335391,Gm64736
ENSMUSG00000114555,9.680350020286516,-0.3283843446822379,1.0415153353527973,-0.31529477630879316,0.7525378507982301,0.9777152855335391,Gm48706
ENSMUSG00000104950,59.10651014548269,-0.1328725966833057,0.4217468909922039,-0.31505293701326154,0.7527214609560944,0.9777152855335391,4833413G10Rik
ENSMUSG00000037386,121.27360393862122,-0.08986701729016103,0.2852412515939284,-0.3150561736354193,0.7527190035430147,0.9777152855335391,Rims2
ENSMUSG00000109559,15.610382553676304,0.23373120925027643,0.7407437806524371,0.31553583756641085,0.7523548452776615,0.9777152855335391,Gm34280
ENSMUSG00000037358,44.88719739683076,-0.14131537913397674,0.44816890988043623,-0.3153172297732059,0.7525208043029247,0.9777152855335391,Dipk2b
ENSMUSG00000111204,9.822618539081361,0.31175348646071077,0.9895274537471975,0.31505289244896173,0.7527214947916626,0.9777152855335391,Gm47320
ENSMUSG00000039840,308.86272043339716,-0.06919088690250125,0.21934566797101357,-0.31544223117114306,0.7524259064215726,0.9777152855335391,Epg5
ENSMUSG00000105942,8.792943554079331,0.36866048946586377,1.1687220664831004,0.3154389739343512,0.7524283791854075,0.9777152855335391,Gm43175
ENSMUSG00000097564,47.63475713680605,-0.15174842927350435,0.48097258010617094,-0.31550328553034573,0.7523795568653072,0.9777152855335391,C430014B12Rik
ENSMUSG00000125020,12.499638995946105,-0.26139488127049837,0.8299351275919786,-0.3149582088770293,0.752793384628893,0.9777152855335391,Gm58434
ENSMUSG00000097906,13.93637999797076,0.2109836245636072,0.6688454051034195,0.31544453016162094,0.7524241611215248,0.9777152855335391,Gm9625
ENSMUSG00000027889,1050.0870862385705,0.04512034665251986,0.14333047378149674,0.31479939654217953,0.7529139699471095,0.9777180414270955,Ampd2
