Geneid,age3_SRR9126950,age3_SRR9127139,age3_SRR9127244,age18_SRR9126754,age18_SRR9126924,age18_SRR9127382,age18_SRR9127568
ENSMUSG00000102693,6.8015277502778275,7.086396689203433,7.072526616402696,6.658857720390634,6.918121139837607,6.659815686035029,6.796202621213303
ENSMUSG00000051951,7.139095578638198,7.0562258068461325,7.143651618664222,7.493960100822818,7.396627754226872,7.023375447443839,7.275544101728881
ENSMUSG00000102851,6.459258886240138,6.459258886240138,6.836564855540973,6.741310048263637,6.784404297163839,6.459258886240138,6.6280176811711655
ENSMUSG00000103377,6.942178383330234,6.914834796718486,7.072526616402696,7.1855237860778765,7.0067280459034125,6.459258886240138,7.040255788077891
ENSMUSG00000104017,6.942178383330234,6.459258886240138,7.072526616402696,7.2113689943218775,7.159819550367465,6.742661581255635,6.697784189727262
ENSMUSG00000103025,7.1047937874003075,6.990464272268843,6.677509755562792,7.420017417460486,7.149324156529521,6.806077514040699,7.339059164049103
ENSMUSG00000103201,7.1047937874003075,7.297684802422584,7.033449946417592,7.260348623206641,7.094050958129383,6.459258886240138,6.990223628556231
ENSMUSG00000103147,6.676032760879154,6.459258886240138,6.677509755562792,6.857509334296451,6.734222507972131,6.459258886240138,6.871464005155656
ENSMUSG00000103161,6.834020986810786,6.697893263909427,6.894524269776697,6.857509334296451,6.949511312629561,6.833716505041219,7.086113823674401
ENSMUSG00000102331,6.942178383330234,7.241986751509206,7.033449946417592,6.925698862482711,6.993023755422679,6.987356361988347,7.040255788077891
ENSMUSG00000102348,6.8015277502778275,6.914834796718486,6.677509755562792,6.80442616475969,6.633318886949818,6.459258886240138,6.934698672899292
ENSMUSG00000102592,6.891595050524931,6.459258886240138,6.459258886240138,7.020710251711095,6.884336437646758,6.459258886240138,6.459258886240138
ENSMUSG00000142494,6.612613188522253,7.04051853109527,7.109127715329823,6.946248850284472,7.058274082219365,6.459258886240138,7.086113823674401
ENSMUSG00000102343,6.676032760879154,6.459258886240138,6.894524269776697,6.904166407519307,6.734222507972131,6.459258886240138,6.871464005155656
ENSMUSG00000133908,6.459258886240138,6.697893263909427,6.459258886240138,6.70361934217196,6.784404297163839,6.459258886240138,6.459258886240138
ENSMUSG00000025900,7.434879617545088,7.496270770075194,7.95189810627734,8.028061703867548,7.317380879278912,7.023375447443839,7.576371369537878
ENSMUSG00000102948,6.676032760879154,6.654176954180148,6.459258886240138,6.857509334296451,6.734222507972131,6.459258886240138,6.835760872995728
ENSMUSG00000104123,6.7246271410336504,6.654176954180148,6.459258886240138,6.904166407519307,6.459258886240138,6.459258886240138,6.459258886240138
ENSMUSG00000135717,6.676032760879154,6.654176954180148,6.836564855540973,6.459258886240138,6.705268062840538,6.459258886240138,6.6280176811711655
ENSMUSG00000025902,8.575862043960779,8.832186749526768,8.551743135244537,8.710703009853402,8.939751945884415,9.261748448404843,8.858768677212124
ENSMUSG00000104238,6.765536428570306,7.04051853109527,6.767619326833054,7.172219653661089,7.159819550367465,6.659815686035029,7.2416367089934415
ENSMUSG00000102269,6.459258886240138,6.459258886240138,6.459258886240138,6.658857720390634,6.760375669105598,6.704791202367772,6.697784189727262
ENSMUSG00000103003,6.459258886240138,6.823228606530655,6.459258886240138,6.831934957135635,6.760375669105598,6.742661581255635,6.835760872995728
ENSMUSG00000104328,6.834020986810786,7.0243508007306215,7.320260398352497,7.272088978765244,7.070446471657144,6.459258886240138,6.459258886240138
ENSMUSG00000131850,6.8638600430121945,6.654176954180148,6.767619326833054,7.14477391073957,6.884336437646758,6.742661581255635,6.459258886240138
ENSMUSG00000098104,6.891595050524931,7.142519114230317,6.677509755562792,7.037765090956429,7.058274082219365,6.742661581255635,7.06364503103618
ENSMUSG00000102175,6.459258886240138,6.893796088752364,6.836564855540973,6.965936039254504,6.705268062840538,6.742661581255635,6.6280176811711655
ENSMUSG00000135930,7.478517555281734,7.398224447492916,7.345965939276192,7.248415750843849,7.579596365318285,7.321288947449003,7.107758091471198
ENSMUSG00000103265,6.765536428570306,6.597139146457373,6.767619326833054,6.77447673304727,6.847532125013384,6.742661581255635,6.459258886240138
ENSMUSG00000103922,8.336223857714858,8.390066695108178,8.193676149699655,8.286725910930366,8.131626828226715,8.229081389347359,8.168324868692755
ENSMUSG00000033845,9.873382453216976,9.842277550628438,9.602388903321822,9.694787128217202,9.835788310511846,9.589751367182801,9.586043312876324
ENSMUSG00000102275,6.676032760879154,6.796356353150191,6.459258886240138,6.658857720390634,6.459258886240138,6.704791202367772,6.459258886240138
ENSMUSG00000120403,7.155569309434558,6.954152412397625,6.459258886240138,6.658857720390634,7.0067280459034125,6.859411638049157,6.963257178521915
ENSMUSG00000136002,6.7246271410336504,7.16880551695116,6.836564855540973,6.946248850284472,6.760375669105598,6.9485677560585115,7.224062806819847
ENSMUSG00000025903,14.03243080977372,13.733783579820777,13.764756502572528,13.357281138601133,13.341096492057897,13.574251165480739,13.26791571314024
ENSMUSG00000104217,6.459258886240138,6.697893263909427,6.677509755562792,6.925698862482711,6.827717679088653,6.833716505041219,6.459258886240138
ENSMUSG00000137875,6.612613188522253,6.459258886240138,6.677509755562792,6.741310048263637,6.672373478502815,6.77598599413035,6.934698672899292
ENSMUSG00000033813,10.098537600947417,10.011637803541953,10.234276588305072,9.8019902977573,9.846982790028196,10.044386093435135,9.586043312876324
ENSMUSG00000062588,6.96551557592009,7.0562258068461325,7.033449946417592,7.037765090956429,6.784404297163839,6.883516390829464,6.796202621213303
ENSMUSG00000103280,6.96551557592009,6.597139146457373,6.459258886240138,6.70361934217196,6.884336437646758,6.659815686035029,6.697784189727262
ENSMUSG00000002459,6.676032760879154,6.597139146457373,6.459258886240138,6.831934957135635,6.806749475076464,6.459258886240138,6.796202621213303
ENSMUSG00000102653,6.459258886240138,6.73470581322097,6.9913511602575085,6.459258886240138,6.934084986727099,6.659815686035029,6.6280176811711655
ENSMUSG00000085623,6.459258886240138,6.893796088752364,6.894524269776697,7.359965714618321,6.806749475076464,6.459258886240138,6.835760872995728
ENSMUSG00000091665,6.917608328120325,6.459258886240138,6.459258886240138,7.1160937665873485,6.806749475076464,6.459258886240138,6.963257178521915
ENSMUSG00000033793,11.736773096094236,11.720236188104954,11.8730631165648,11.76420688838187,11.518454700784806,11.406786969310414,11.4695629362719
ENSMUSG00000143188,7.029606910633716,7.086396689203433,7.237455547758525,6.741310048263637,6.806749475076464,6.859411638049157,6.963257178521915
ENSMUSG00000143351,6.459258886240138,6.73470581322097,6.459258886240138,6.658857720390634,6.784404297163839,6.459258886240138,6.459258886240138
ENSMUSG00000104046,6.834020986810786,6.459258886240138,6.459258886240138,6.70361934217196,6.827717679088653,6.459258886240138,6.697784189727262
ENSMUSG00000102907,6.765536428570306,6.459258886240138,6.767619326833054,6.459258886240138,6.582375193609497,6.459258886240138,6.934698672899292
ENSMUSG00000025905,7.029606910633716,6.934914627770201,7.66008437877456,6.77447673304727,7.070446471657144,6.906288240882139,7.128658054680241
ENSMUSG00000103519,6.765536428570306,6.823228606530655,6.836564855540973,6.857509334296451,6.459258886240138,6.459258886240138,6.459258886240138
ENSMUSG00000033774,6.459258886240138,6.654176954180148,6.677509755562792,6.946248850284472,6.784404297163839,6.859411638049157,6.796202621213303
ENSMUSG00000103090,6.459258886240138,6.459258886240138,6.459258886240138,6.741310048263637,6.827717679088653,6.601131007288609,6.459258886240138
ENSMUSG00000090031,9.196506229755794,9.080295888004278,8.993864330870005,8.673728956060783,9.008065026879809,8.914947972320993,9.012810368518863
ENSMUSG00000025907,11.355385937925758,11.132112735654044,11.271953794621671,11.31902639560611,11.033291257488566,11.267044340820702,11.152218582653672
ENSMUSG00000087247,6.765536428570306,6.597139146457373,6.459258886240138,6.70361934217196,6.734222507972131,6.459258886240138,6.697784189727262
ENSMUSG00000143943,6.987783419806601,6.73470581322097,6.767619326833054,7.130597906512967,6.847532125013384,6.459258886240138,6.796202621213303
ENSMUSG00000141243,6.459258886240138,6.459258886240138,6.836564855540973,6.80442616475969,6.459258886240138,6.459258886240138,6.697784189727262
ENSMUSG00000103845,6.8638600430121945,7.086396689203433,7.072526616402696,7.198569053285928,7.082367361400911,6.659815686035029,6.990223628556231
ENSMUSG00000033740,6.96551557592009,7.155795815000877,7.441294620705558,7.295024698879199,7.300522861007185,6.968346813507434,7.3689696050729845
ENSMUSG00000103329,6.459258886240138,6.459258886240138,7.072526616402696,6.831934957135635,6.705268062840538,6.704791202367772,6.796202621213303
ENSMUSG00000102135,6.612613188522253,6.459258886240138,6.459258886240138,6.741310048263637,6.806749475076464,6.704791202367772,6.459258886240138
ENSMUSG00000103282,6.459258886240138,6.697893263909427,6.459258886240138,6.77447673304727,6.784404297163839,6.459258886240138,6.459258886240138
ENSMUSG00000102534,6.459258886240138,6.597139146457373,6.767619326833054,6.459258886240138,6.784404297163839,6.459258886240138,6.459258886240138
ENSMUSG00000120372,6.834020986810786,6.914834796718486,7.237455547758525,7.248415750843849,7.070446471657144,7.040509132427164,6.963257178521915
ENSMUSG00000051285,11.395951996557468,11.222420963258713,11.399324595025357,11.260635471335778,11.281229229343673,11.602577612443127,11.333853557347686
ENSMUSG00000138092,6.8638600430121945,6.597139146457373,6.767619326833054,6.8815010721788665,6.847532125013384,6.9485677560585115,6.796202621213303
ENSMUSG00000098201,6.765536428570306,6.767101520018439,6.459258886240138,6.8815010721788665,6.9644494100896255,6.704791202367772,6.904241315790887
ENSMUSG00000103509,7.08689143408601,6.823228606530655,7.072526616402696,7.086009105886735,7.274508392273823,6.883516390829464,7.3541549847525065
ENSMUSG00000126455,6.676032760879154,6.459258886240138,6.459258886240138,6.831934957135635,6.672373478502815,6.459258886240138,6.963257178521915
ENSMUSG00000048538,8.1556410776006,8.344682644244166,8.385454088581453,7.864187369993116,7.748083030698258,8.36866471185139,7.873939662598971
ENSMUSG00000097797,7.456974057150321,7.275908549894487,6.9913511602575085,7.1160937665873485,7.082367361400911,6.459258886240138,7.107758091471198
ENSMUSG00000102768,6.459258886240138,6.893796088752364,6.677509755562792,6.831934957135635,6.672373478502815,6.459258886240138,6.459258886240138
ENSMUSG00000103498,6.765536428570306,6.459258886240138,6.459258886240138,6.946248850284472,6.806749475076464,6.459258886240138,6.459258886240138
ENSMUSG00000103067,6.459258886240138,6.823228606530655,6.894524269776697,7.2113689943218775,7.159819550367465,6.459258886240138,6.934698672899292
ENSMUSG00000102320,6.459258886240138,6.73470581322097,6.459258886240138,6.600452810163831,6.459258886240138,6.601131007288609,6.934698672899292
ENSMUSG00000104226,6.96551557592009,6.848212552478316,6.459258886240138,7.14477391073957,7.082367361400911,6.742661581255635,7.015829776710364
ENSMUSG00000103903,7.009112017313027,6.871651654385846,6.677509755562792,6.984857498913854,6.806749475076464,6.659815686035029,6.796202621213303
ENSMUSG00000103557,6.459258886240138,6.459258886240138,6.459258886240138,6.80442616475969,6.760375669105598,6.601131007288609,6.697784189727262
ENSMUSG00000132588,6.459258886240138,6.796356353150191,6.945444272407757,6.857509334296451,6.806749475076464,6.459258886240138,7.040255788077891
ENSMUSG00000135709,6.612613188522253,6.697893263909427,6.677509755562792,6.77447673304727,6.633318886949818,6.459258886240138,6.459258886240138
ENSMUSG00000135722,6.834020986810786,6.796356353150191,6.459258886240138,6.8815010721788665,6.672373478502815,6.659815686035029,6.459258886240138
ENSMUSG00000025909,7.661162651810512,7.453086053832042,7.207605234751166,8.043732493984953,7.516136200621517,7.516353677916884,7.411857678468843
ENSMUSG00000102647,6.765536428570306,6.796356353150191,7.207605234751166,7.003093264028799,6.901561517468238,6.459258886240138,6.459258886240138
ENSMUSG00000102253,6.7246271410336504,6.972642916111725,7.033449946417592,7.086009105886735,7.058274082219365,6.459258886240138,6.934698672899292
ENSMUSG00000103884,6.765536428570306,6.697893263909427,7.072526616402696,6.741310048263637,6.760375669105598,6.459258886240138,7.015829776710364
ENSMUSG00000084353,7.08689143408601,6.796356353150191,6.677509755562792,6.904166407519307,6.934084986727099,6.833716505041219,6.835760872995728
ENSMUSG00000103933,6.676032760879154,6.697893263909427,6.677509755562792,6.946248850284472,6.866361377589306,6.704791202367772,6.904241315790887
